,Reason Lists,Labels
0,"“—105.9 The Region (@1059TheRegion) October 23, 2017Derulo's expertly crafted ensemble has us excited to see other celebrities' extravagant Haloween costumes later this month.”
“""Best costume ever!""”
“His costume was extremely realistic.”
“The singer shared a time-lapse video on Instagram that revealed how intricate the costume was.”
“Halloween is coming up, and some people think that Jason Derulo has already worn this year's best costume.”
“On Saturday night, the ""Ridin' Solo"" singer dressed up as the Night King from ""Game of Thrones"" during a performance at Maxim's Halloween party — and he looked totally unrecognizable.”
“Winter is coming bihhh  thoughts on my costume?”
“#Nightking #gameofthrones A post shared by Jason (@jasonderulo) on Oct 22, 2017 at 3:59pm PDT Oct 22, 2017 at 3:59pm PDTFans were blown away by his getup.”
“""That is freaky awesome.”
“Loving it,"" one person commented on his Instagram post.”",['Sensational']
1,"“Styles in managed by Jeffrey Azoff of Full Stop Management and booked by CAA.”
“It is not currently known which opening acts if any will be joining the former One Direction lead singer on tour...”
“Germany Tempodrome 11 8 Amsterdam Netherlands AFAS Live 11 10 Milan Italy Alcatraz 11 23 Singapore The Star Theatre 11 26 Sydney Australia Enmore Theatre 11 30 Australia Melbourne Forum Theatre 12 2 Auckland New Zealand Spark Arena 12 7 Tokyo Japan EX Theater 12 8 Tokyo Japan EX Theater...”
“Comerica Theatre 10 25 Paris France L Olympia 10 27 Cologne Germany Palladium 10 29 London U K Eventim Apollo 10 30 London U K Eventim Apollo 11 1 Manchester U K O2 Apollo Manchester 11 2 Glasgow U K SEC Armadillo 11 5 Stockholm Sweden Fryshuset 11 7 Berlin...”
“10 1 Washington D C DAR Constitution Hall 10 4 Toronto ON Massey Hall 10 5 Upper Darby PA Tower Theater 10 8 Atlanta GA Roxy 10 10 Irving TX The Pavilion at Irving Music Factory 10 11 Austin TX ACL Live at The Moody Theater 10 14 Phoenix AZ”
“See the complete list of dates below 9 19 San Francisco CA The Masonic 9 20 Los Angeles CA The Greek Theatre 9 25 Nashville TN Ryman Auditorium 9 26 Chicago IL The Chicago Theatre 9 28 New York NY Radio City Music Hall 9 30 Boston MA Wang Theatre...”
“He will kick off the NBC “Today” Show Summer Concert Series on May 9, followed by a week-long residency on CBS’ “The Late Late Show” with James Corden May 15-18.”
“Styles began promoting the tour with performances of his new tracks on “Saturday Night Live” and BBC’s “The Graham Norton Show” earlier in April.”
“To prevent other vendors from re-selling tickets at higher prices, concert-goers can sign up for Ticketmaster’s Verified Fan program.”
“Fan registration for all North American dates has commenced, though supplies are limited.”","['Satire', 'Sensational']"
2,"““Only the future will tell, but we’re enjoying being together and have a great time each time we are together.””
“...brother in law just got me a dog...”
“At least, not yet.”
“""My relationship with Javi is going really well,"" explained Briana to Blasting News.”
“""Things between us are continuing to develop and we are happy together.”
“As you can see in recent Instagram live videos, he also gets along well with my family.”
“As far as marriage right now, no, we are not currently married.”
“That rumor is really funny to us, but it’s not true.”
“Also, fans can relax, I’m not pregnant with his baby.”
“That also is a false rumor.”","['Satire', 'Sensational']"
3,"“In statements previously posted to Nxivm’s website, Raniere said all involved in DOS were consenting adults and that Nxivm was not involved in what he called a “sorority.”In the fall, the group denounced a New York Times article about them as “a criminal product of criminal minds.””
“The complaint against Raniere additionally alleges the women were branded with Raniere’s initials, as he “alone forms the top of the pyramid as the highest master.”A cauterizing pen was used to make the permanent marks near each person’s pubic region, the complaint alleges.”
“...sex trafficking and forced labor charges...”
“According to a message posted on Nxivm’s website, “we are suspending all Nxivm/ESP enrollment, curriculum and events until further notice.”Get push notifications with news, features and more.”
“The message was posted sometime after Mack’s April arrest, but it was not clear exactly when.”
“The message continues: “While we are disappointed by the interruption of our operations, we believe it is warranted by the extraordinary circumstances facing the company at this time.”
“We continue to believe in the value and importance of our work and look forward to resuming our efforts when these allegations are resolved Nxivm which has not responded to numerous requests for comment from PEOPLE on the allegations against Mack and Rainere has been described by at least one...”
“...former member as a cult Mack was charged with sex trafficking sex trafficking conspiracy and forced labor conspiracy...”
“The actress, best known for her years-long role as Chloe Sullivan on The WB’s Smallville, is facing a minimum sentence of 15 years in prison if convicted on all of her charges.”
“Raniere faces the same charges and potential prison sentence.”",['Sensational']
4,"“The tour resumes Stateside on June 30 and carries through until early October, when it moves to Australia and Japan.”
“9”
“She s just super excited that we re doing it Like the song the clip is a step away from Swift s own higher concept videos from her recent album Reputation She is currently on the European leg of the tour behind the album which launched in Arizona on May...”
“She’s been such a champion of ours, not only for many, many years, but also where this project is concerned.”
““She loves our recording of it.”
““She loves this song,” said Nettles.”
“Actor Brandon Roth plays the man, and Nettles turns in a memorable performance as the martini-swilling but vengeful wife.”
““She actually reached out to us and said, ‘I’ve got a great idea for the video,’ and she wrote the treatment,” Nettles, told People last week.”
“Swift not only co-wrote the song, but the “Mad Men”-inspired video, based in the early 1960s and featuring sumptuous period detail, was based on her concept, the group’s Jennifer Nettles said.”
“Taylor Swift takes another shot at her wholesome image in the new video Sugarland’s single “Babe,” playing a red-headed secretary who is having an affair with her married boss.”",['Sensational']
5,"“Read ahead for some quick styling tips and shop similar pieces to get started on your fall looks.”
“We're going to show you how to easily recreate 20 cute autumn outfits, as seen on the streets.”
“Fall fashion means figuring out how to layer without looking like an overstuffed penguin and revisiting your favorite transitional-weather gear, from chunky ankle boots to classic trench coats.”
“(But every outfit will look different—we promise!)”
“It's time to burrow into your oversize fuzzy sweaters and wear the same pair of blue jeans Monday-Friday.”
“If summer is for showing off how great you look without a lot of clothing, fall is for demonstrating what you can do with your wardrobe.”",['Satire']
6,"“Embed Code RestartRELATED CONTENT:Women's March 2018: Celebrities Lend Their Voices Across the GlobeHarvey Weinstein's Onetime Assistant Calls Him a 'Master Manipulator' in First On-Camera InterviewHarvey Weinstein Scandal Continues: Could He Face Charges Amid Further Allegations?”
“If you are using ad-blocking software, please disable it and reload the page.”
“The 61 year old illusionist took to social media on Wednesday to praise MeToo a social movement fighting back against sexual assault and misconduct stemming from the Harvey Weinstein sexual misconduct scandal as crucial and long overdue but he also cautioned against false accusations of sexual assault recalling a 2007”
“...allegation against him and alluding to a new one...”
“""We all want people who feel they've been victims of sexual misconduct to be empowered, and as a rule we should listen, so more will feel comfortable coming forward.”
“It's important,"" he began his Twitter and Instagram statement.”
“""But imagine what it's like, believing in the movement, and having also been falsely accused publicly in the past.""”
“Copperfield then went on to detail what it was like to go through an allegation ordeal.”
“""To have your life and your family's life turned upside down.”
“Three years and hundreds of stories reported on a false claim investigated by the FBI, where the end result was the accuser was caught by law enforcement making the same false claim about another man,"" he wrote.”",['Sensational']
7,"“Kerr's Must-Have Kit...”
“That’s when they come out.”
“I GOT MY DIMPLES FROM... My great-grandmother.”
“Hers had the same placement as mine.”
“My dad has one in his chin.”
“And [my 7-year-old son] Flynn has one in his chin plus another on one side.”
“Sometimes we’ll do a little kiss where he puts his [dimple on] mine.”
“It’s quite cute because it’s as if our dimples are kissing.”
“I’m surrounded by dimples—even [my husband] Evan has one in his chin!”
“[tiImage img-pos=""2"" image_style=""684xflex"" align=""left""]THE FIRST TIME I GOT ATTENTION FOR MY DIMPLES... Was when I was growing up and someone [told] me that having dimples meant I was a flirt.”","['Opinion', 'Satire']"
8,"“More:Kathy Griffin defends Samantha Bee with long Twitter account of her own tangle with TrumpMore:Kathy Griffin impersonates 'incredible liar' Kellyanne Conway on 'The President Show'”
“After Joan died I just called DeGeneres and I said Woman to woman comic to comic let it go and do a tribute to her We got into a screaming match said Griffin adding She s scarier than the government Kim and Kanye are actually good neighbors Only in Hollywood...”
“The comedian brought her Laugh Your Head Off World Tour to Hollywood Thursday night, serving up almost three hours of comedy in a high-octane set.”
“In front of a packed house, Griffin gleefully spilled the tea on everything from the federal investigation surrounding her controversial fake and bloody Donald Trump photo shoot that went round the world to how she really feels about Ellen DeGeneres.”
“(Spoiler: They are not friends).”
“At the sold-out Dolby Theater, Griffin, gearing up for the long haul in a pair of flats, ran out on stage jumping and dancing.”
““They said I would never work again, and you came!” she said to the packed crowd.”
“Here s what to expect from Griffin s latest act Kathy Griffin Truth is Roseanne has displayed herself to be a Nazi More Kathy Griffin on tour that harmless bloody Trump photo her gripe with Kevin Hart There s plenty of President Trump and his family I ve known this...”
“...fool off and on for 20 years said Griffin harking back to the time she first met Trump on the set of Suddenly Susan...”
“""He said, 'Call me The Donald,' to which I said, 'OK – call me The Kathy.'”","['Opinion', 'Sensational']"
9,"“However, in the meantime, here are some other Spanish shows to help pass the time.”
““I’m getting to humanize this living legend, cause no one really knows anything about him.”As for the man himself, Luis — who once famously dated Mariah Carey — authorized the mini-series, which means he is most likely also a fan of the finished product.”
“Fans of the Telemundo series, which looks back at the life of the iconic Mexican singer, have noticed that the Spanish show is not on the streaming platform if you live in the U.S.”
“However, that does not mean you can’t watch all past and future episodes on your computer.”
“Thanks to Telemundo Now, you can watch Diego Boneta as Luis Miguel as he struggles with the disapperance of his mother and his estranged relationship with his father and manager all while becoming a world-famous musician.”
“Joining Diego in the star-studded cast is Oscar Jaenada as Luis Rey, Camila Sodi as Luis’ first girlfriend, and JuanPa Zurita as the singer’s brother Alex.”
“NBCUniversal“It was something that we all put a lot of time, blood, sweat and tears into for the past two years,” Diego told Billboard magazine of the mini-series.”
““It took me a year to just prep for the project, and then another year to shoot it, and it’s quite amazing to see this positive, warm reaction.” He went on to explain on he lost 20 pounds for the role as well as undergo extensive singing training.”
““Acting-wise, it’s such a complex character who is an icon that everyone knows,” he added.”
““I will have to tell the real story of what has been my personal and professional life.”",['Sensational']
