,Reason Lists,Labels
0,"“She has plenty of adventures ahead of her.”
“Knowing Paul, Story’s life will likely include many unbelievable events.”
“Because the story behind Aaron Paul’s daughter’s name is a doozy.”
“Paul and his wife Lauren welcomed their baby girl into the world in February of 2018.”
“Soon after, the actor announced that his daughter’s name is Story.”
“Paul shared the meaning behind his daughter’s name while appearing on The Tonight Show Starring Jimmy Fallon on Friday, March 16th.It turns out that the story behind Story’s name is pretty incredible.”
“It all goes back to Aaron and Lauren’s first date.”
“The two famously met at Coachella, then met up in Las Vegas for an official first date that’s like something you’d only see in a rom-com.”
““We did a dinner and a show and we drove back in this old car that I bought in Vegas,” the actor, who now stars in Hulu’s The Path, said.”
““That night we actually bought our unborn baby a leather jacket, and we went to a chapel to get married.” He paused for dramatic effect, then proceeded to explain, “But the chapel happened to be closed.”","['Satire', 'Sensational']"
1,"“[5]A third film, titled A Christmas Prince: The Royal Baby was announced by Netflix on March 11, 2019 for a December 5, 2019 release.”
“It was released on Netflix on November 30, 2018.”
“Amber is reluctant to reveal the truth as it would deeply hurt Richard but decides to tell him during a walk.”
“After Richard leaves to check on the animals, Amber searches the late king's desk and discovers a hidden compartment holding documents proving that the Prince was secretly adopted; she hides the documents and takes them back to the palace.”
“Richard then shows Amber a mysterious poem written by his father, and the two almost kiss but are interrupted by the sound of neighing horses.”
“Richard takes Amber to his father's old hunting cabin, where he reveals that after he told his father he was going to renounce the throne they had a fight and that the king died soon after.”
“In pursuit of her story, Amber follows Richard on horseback through the woods, but her horse throws her off and she is nearly attacked by a wolf, only to be saved by the prince.”
“Emily learns the truth about Amber's identity but agrees to keep it secret so long as Amber writes a story that exposes Prince Richard for the good man that he is.”
“During this time Amber learns from Emily that Richard's scheming and jealous cousin Simon is next in line for the throne, which he sorely wants; Amber also encounters Richard's beautiful ex-girlfriend Sophia, who Richard suspects was only interested in him for his future title.”
“Amber becomes attracted to Richard after learning that contrary to rumors he is a compassionate and responsible man, though he is indeed reluctant to take the throne.”",['Sensational']
2,"“I am also so thankful to the fans that have supported me and continue to do so.”The Ranch is now streaming on Netflix.”
““As a result of ongoing discussions, Netflix and the producers have written Danny Masterson out of The Ranch,” Netflix told Us Weekly in a statement in December.”
“Danny Masterson was fired from Netflix’s The Ranch in December and on Friday, June 15, audiences got to see his final episode.”
“Netflix released the first 10 episodes of season 3, and Masterson’s Rooster made his final appearance in the tenth episode, entitled “Change.”In the beginning of the episode, Rooster gets into an argument with Mary’s (Megyn Price) boyfriend Nick and Nick threatens to kill Rooster.”
“However, it’s broken up by Ashton Kutcher’s Colt.”
“Rooster tells Heather (Kelli Goss) about Nick, who then relays the message to Mary – and Mary breaks up with Nick.”
“So, Rooster invites Mary to WrestleMania only to come home and see that Nick has, once again, broken into his place.”
“Nick gives Rooster a duffle bag full of his things and says, “You either take that bag and disappear, or you could just disappear.” He then pulls out a gun and threatens to kill Rooster’s entire family.”
“So, he leaves.”
“It was an exit that audiences knew was coming.”",['Sensational']
3,"“And I think there’s some truth to that.”
““And one of the journalists present said: It’s not stories plural, it’s all one big story.”
“His son seems made of sterner stuff, but that was still a lot to process for a child.”
“Allen made a living out of joking about his fears of the world beyond the urban sophistication of Manhattan and spent a lifetime in analysis discussing his neuroses.”
“In the meantime he’d been travelling with his mother to places like Sudan, Liberia and Angola on humanitarian missions.”
“At 16 he was enrolled at the prestigious Yale law school.”
“By the time he was 11 the young Farrow was at university studying for a degree, a double major in philosophy and biology.”
“One, named Tam, died of heart failure when Ronan was seven.”
“First off, his mother adopted five more children after the split with Allen, bringing her brood to 14, some of them disabled or suffering from serious illness.”
“These were, to say the least, formative experiences, but there were plenty more to come in Ronan’s childhood.”",['Satire']
4,"“Submit...”
“Free CP Newsletters Join over 250,000 others to get the top stories curated daily, plus special offers!”
“Stumbleupon Linkedin Comment James Franco s name had not been a part of those nominated for the upcoming 2018 Oscars but it appears as though it doesn t bother the actor much and he is in fact revealed to be...”
“...relieved at the Oscar snub...”
“The nominees for the upcoming 2018 Oscars were just recently revealed last Tuesday and James Franco's name was definitely not on the list.”
“But even with his failure to secure an Oscar nomination for his work on The Disaster Artist which previously earned him awards from the Golden Globes and the SAG Awards a source says that the 39 year old actor is...”
“...more concerned about the snub being correlated to the sexual harassment allegations he has been facing recently...”
“""James is disappointed in not getting an Oscar nomination,"" a source close to the actor says, ""but also very understanding and somewhat relieved.”
“He doesn't want it to look like the snub is correlated with the allegations against him.""”
“It should be remembered that on Jan. 11, 2018, five women had accused Franco of sexual misconduct in an article published by The Los Angeles Times.”",['Sensational']
5,"“Embed Code RestartRelated Gallery...”
“""Yes!""”
“He and Ashley Ashley for several months earlier this year after they connected onBachelor Winter Games.”
“Embed Code Restart Why Ashley Iaconetti and Jared Haibon Say They're Different From Every Other Bachelor Couple (Exclusive)Watching it all go down was Kevin, who called it a ""slap in the face"" after their breakup in March.”
“If you are using ad-blocking software, please disable it and reload the page.”
“Why Ashley Iaconetti and Jared Haibon Say They're Different From Every Other Bachelor Couple (Exclusive) This video is unavailable because we were unable to load a message from our sponsors.”
“""You're my soulmate and I love you.""”
“...she screamed, calling the stunning sparkler ""perfect.""”
“""So, Ashley, will you marry me?""”","['Agenda Driven', 'Journalism', 'Opinion', 'Satire', 'Sensational', 'Wiki']"
6,"““I was pretty much textbook for all first trimester symptoms, but after battling endometriosis for many years, we are just so beyond thankful to have the chance to become parents.””
““Every time I see this perfect little angel baby, she reminds me of the love I have for her daddy and this brand new love I now have for her,” she shares.”
““She’s the most gorgeous baby ever,” Angela recalls about seeing MacKenlee for the first time.”
“...operating room because it all feels so high stakes surgical but the nervousness fell away when he saw her and heard her cry for the first time Upon meeting their baby girl it was love at first sight for the couple...”
“Our doctor made our gentle cesarean so special by allowing us to play our own music in the operating room letting us witness her being born and giving me the privilege of skin to skin as soon as she was born Matt admits that he was nervous being in the...”
“She was on her way,” Angela shares.”
““We headed to the hospital thinking it was probably false labor — nope.”
“The couple had scheduled a Cesarean section, but little MacKenlee “had other plans of her own” when Angela woke up in labor a week early.”
““As a dad, some of my most special moments so far are when she just lays her little body on my chest and falls asleep.”For Angela, bonding with MacKenlee through nursing has been one of the most amazing moments for the new mom.”
“Want all the latest pregnancy and birth announcements, plus celebrity mom blogs?”","['Satire', 'Sensational']"
7,"“Because it is okay,” and, thanks in part to Ellen, that became a little more true in Hollywood.”
“In an interview with Oprah after the coming out aired, the comedian said she did so “because it’s okay.”
“DeGeneres even explains that the coming-out episode was titled “The Puppy Episode” because “’Ellen Throws Her Career Away’ seemed a little too on the nose.” Actually, that’s not the real reason for the “Puppy Episode” name, but you can see Ellen’s explanation for it below.”
“LGBT issues...”
“To celebrate the 20th anniversary of that historic television moment DeGeneres sat down with Oprah Winfrey Laura Dern and cast members from the show to discuss her choice to come out publicly the backlash she experienced after and the impact that her decision had on the pop culture conversation around...”
“Photo: The Ellen ShowOn April 30, 1997, Ellen DeGeneres came out on her eponymous sitcom, Ellen.”
“Oprah and Laura Dern with Ellen DeGeneres.”","['Opinion', 'Sensational']"
8,"“United in our sadness, we are equally determined, without fear or favor, to support all those rebuilding lives so horribly affected by injury and loss.”Crowds caught glimpses of Queen Elizabeth and Prince Philip, Duke of Edinburgh, waving from the balcony.”
“Put to the test, the United Kingdom has been resolute in the face of adversity.”
“This year, however, it is difficult to escape a very sombre national mood.”
“She also released a poignant statement via the Royal Family's official Twitter account: “Today is traditionally a day of celebration.”
“This year, though, the tone was a little different: Queen Elizabeth began the day with a moment of silence acknowledging the recent terror attacks in Manchester and London.”
“Ah, to be queen.”
“But royals gotta royal, and as it turns out, there's a good reason for celebrating her birthday twice: The public-facing, formal festivities for a monarch's birthday are always held in the summer because the weather is more likely to be nice.”
“It comes almost two months after the monarch's actual birthday on April 21, which the family celebrates privately.”
“Queen Elizabeth II celebrated her ninety-first birthday again on Saturday, when the royal family gathered at Buckingham Palace to mark the occasion with the annual—and extremely festive—Trooping the Color parade.”",['Sensational']
9,"“Embed Code RestartRelated Gallery...”
“As we laid behind equipment onstage with some of our road family, bullets flying past... all I could think was 'I never even got to hold my baby.'""”
“Brittany shared a photo of the two near the location of the attack, and reflected on the couple's day meeting with the survivors of the shooting.”
“""Feels surreal being back in Vegas today,"" she wrote in the caption.”
“""Visiting some of the strongest people we have ever met... fighting the toughest battle of them all... for their lives.""”
“""You have helped us try to begin to start the healing process by seeing the strength each one of you have,"" she continued.”
“""Thank you for today.”
“We will never forget.”
“...vegasstrong RELATED Jason Aldean Katy Perry Keith Urban and More Stars Inspire With These Heartwarming Moments The wife of the country star who is pregnant with the couple s first child opened up last week about the terrifying incident and the moment the gunman opened fire during Aldean s performance...”
“...at the Route 91 Harvest Country Music Festival...”",['Sensational']
