,Reason Lists,Labels
0,"“Do not mind anything that anyone tells you about anyone else quote demoIt wasn’t a dream.”
“The languages only differ in their grammar, their pronunciation and their most common words.”
“...every pleasure is to be welcomed and every pain avoided...”
“The List for doing things Start International News Magazine Websites Installing Themes Purchase PenNews on Themeforest In a free hour when our power of choice is untrammelled and when nothing prevents our being able to do what we like best...”
“One morning, when Gregor Samsa woke from troubled dreams, he found himself transformed in his bed into a horrible vermin.”
“...the Almighty who formed us in his own image and the breath...”
“DEMO POST TITLE IN UPPER CASE When I hear the buzz of the little world among the stalks and grow familiar with the countless lorem ipsum dolor indescribable forms of the insects and flies then I feel the presence of...”
“...among the tall grass by the trickling stream and as I lie close to the earth a thousand unknown plants are noticed by me...”
“When while the lovely valley teems with vapour around me and the meridian sun strikes the upper surface of the impenetrable foliage of my trees and but a few stray gleams steal into the inner sanctuary I throw myself down...”
“...a greater artist than now...”",['Satire']
1,"“Look for ones that are rated to block 99% - 100% of UVA and UVB rays.”
“Not only does your skin need protection, but your eyes do too.”
“Check out what the American Academy of Dermatology, the Center for Disease Control, the Mayo Clinic, the Cleveland Clinic, and the Skin Cancer Foundation all say about sun protection.”
“Not convinced?”
“Additionally, if you look at the sun protection recommendations from many medical authorities, none of them recommend drinking water as a way to prevent sunburn.”
“While we agree that drinking plenty of water is a great part of a healthy diet, we haven’t seen any evidence that this works to prevent sunburn.”
“Is There Any Truth to Water Preventing Sunburn?”
“It can lead to more than a few amusing eye-rolls.”
“Sometimes they are right but many times they are wrong.”
“In our culture today we seem to have a lot of celebrity experts.”",['Satire']
2,"“No; she was executed, and then everything was back to bad-normal.”
“Oprah is in exile.”
“Her husband confronts her captor in Canada.”
“She delivers her own baby.”
“Even though people died to help her escape at the beginning of the season, she’s determined now to stay in Gilead, because I guess Season 3 has to be about something.”
“One read is that there’s no escaping the suffocation of a subjugating regime.”
“Except within the show, there actually is escaping it — and yet June has decided not to.”
“Season 2 has been dutifully brutal, complete with ample torture, rapes, executions and murders.”
“It gave in to every one of the show’s most tedious instincts, substituting slow stares and endless montage sequences for any actual development or new interiority.”
“Every inch of existence is awful.”","['Satire', 'Sensational']"
3,"“See the full video here.”
“I know it's the morning, but..."" Guthrie quickly realized what Schumer had said, and admitted she didn't see the joke coming until it was too late.”
“The actress appeared on the Today show Monday morning with Goldie Hawn her co star in the pair s new film Snatched and while there Schumer managed to slip in a dirty joke despite host Savannah Guthrie s warning to...”
“...stay classy...”
“""Amy just said the most terrifying thing,"" Guthrie said at the start of the actress' appearance.”
“""She said, 'Is this live?'”
“And I said, 'Yes, Amy, it's live !'""”
“""I said, 'Don't worry.”
“I've grown.”
“I've evolved,"" Schumer responded.”","['Satire', 'Sensational']"
4,"“RELATED VIDEO: A Bad Moms Christmas’ Star Mila Kunis Reveals Advice From Her Mom About Diaper DutyThe actor is the latest member of That ’70s Show cast to become a parent.”
“Grace, 39. tied the knot with the True Detective actress in the Santa Barbara area of California in May 2016, a little over two years after they began dating and 16 months after they were engaged.”
“Click here to get those and more in the PEOPLE Babies newsletter.”
“Want all the latest pregnancy and birth announcements, plus celebrity mom blogs?”
“In August, Hinshaw Grace, 28, confirmed her pregnancy on Instagram.”
“Reps for the actors did not immediately respond to a request for comment from PEOPLE.”
“Get push notifications with news, features and more.”
“News reports.”
“The couple welcomed their first child, a baby girl named Mabel Jane Grace, on Wednesday, Nov. 1, E!”
“Actor and Wife Ashley Hinshaw Welcome Daughter Mabel Jane: ReportTopher Grace and wife Ashley Hinshaw Grace are parents!”",['Sensational']
5,"“You may be able to find more information about this and similar content at piano.io...”
“This content is created and maintained by a third party, and imported onto this page to help users provide their email addresses.”
“The 32 year old has been open and honest about her fertility struggles in the past, so for her to have announced she was expecting a child with Tristan Thompson was so heart-warming.”
“This content is imported from Instagram.”
“You may be able to find the same content in another format, or you may be able to find more information, at their web site.”
“She broke the news on her Instagram with a gorgeous photo of her baby bump, but here is the full video of the exact moment she found out she was expecting.”
“This content is imported from YouTube.”
“Footage of her taking a pregnancy test with her personal assistant, Alexa Okyle, was shown on last night’s episode of Keeping Up With The Kardashians.”
“In the clip, Alexa says after seeing the test, “Oh my god.”",['Sensational']
6,"“Tell us, HollywoodLifers — do you think George and Amal will show their children to the world soon?”
“When he picks the babies up they immediately calm down.” SO precious!”
“Admitting in a new interview that being in charge of 2 humans is daunting, the new father revealed he’s ‘enjoying the ride’ — aw!”
“George Clooney, 56, is still adjusting to becoming a father-of-two overnight, but as he admitted in a recent interview, so far so good!”
“The actor’s wife, Amal Clooney, 39, gave birth to twins Ella and Alexander Clooney on June 6, and since then, the couple’s lives have changed drastically.”
““Suddenly, you’re responsible for other people, which is terrifying,” George joked when speaking with The Associated Press.”
“But luckily, the star has tons of help from his superstar wife, whom he gives major credit to.”
““She’s like an Olympic athlete, she’s doing so beautifully,” he gushed.”
“Click here to see adorable pics of celeb dads with their kids.”
“George isn’t afraid to get down and dirty with his own parenting duties though, as he admitted he’s a hands-on dad.”","['Satire', 'Sensational']"
7,"“He was the fifth contestant eliminated on the show.”
“Jericho competed on season 12 in spring 2011, alongside Cheryl Burke.”
“Oddsmakers had also considered her the favorite to win the competition.”
“Two of the judges, Bruno Tonioli and Len Goodman, felt Keibler should have at least placed second.”
“Keibler was eliminated in the final episode, coming in third to NFL legend Jerry Rice, who placed second in the final round of the competition, and singer Drew Lachey, the winner of the season.”
“In early 2006, Keibler, competed in the second season of the show, alongside her dance partner, Tony Dovolani.”
“- Advertisement -Nikki would be the third wrestler to compete on Dancing with the Stars, following Stacy Keibler and Chris Jericho.”
“Season 25 of Dancing with the Stars premieres opposite Raw on Monday, Sept. 18.”
“A source tells People that Nikki and Drew Scott of the HGTV series Property Brothers have both signed onto compete on the upcoming season of ABC’s long-running reality dance competition series.”
“According to a report by People, Nikki Bella has been cast in the upcoming season of Dancing with the Stars.”","['Opinion', 'Sensational']"
8,"“: Cobain has removed the preview from Instagram, as you see, so we’ll just have to hope that her song gets an official release (and enjoy her covers in the meantime).]”
“[Ed.”
“...for blooming buds to lay their egg Cobain also reminds her followers in her caption pls don t steal my baby bean of an idea Watch a snippet of her new song via Instagram below and clips of her Jimmy Eat World and Leonard Cohen covers further down...”
“...knows it was a cage on earth Cobain also shared more lyrics in the comments of her Instagram post Stable sable sold her heart No one asks her why she hides in a basket in her house in a box Find a fiend who reigns supreme in May Fast enough...”
“23 year old Cobain sings her new verses a capella style I think I saw you when I was small I think I found you A penny for your good thoughts I think I found you Jesus hangs in your place on the cross All these hinges become unscrewed Heaven...”
“After previously sharing covers of Jimmy Eat World’s “The Middle” and Leonard Cohen’s “Hallelujah” on Instagram, she posted a snippet of a new original song, as Stereogum points out.”
“Frances Bean Cobain has previewed a new original song on the 24th anniversary of her father Kurt’s death back in 1994.”","['Opinion', 'Satire', 'Sensational']"
9,"“It definitely earns its R rating and is not a family-friendly comedy, but if you enjoy that brand of comedy, it is entertaining.”
“Overall, I would say if you enjoyed the first movie you will probably like this one as well, even if not as much.”
“Okay for what is there, but not a ton of material.”
“The extras are not extensive, a gag reel, some deleted scenes and a music video featuring the crew members that is a spoof of the end credit sequence of the cast.”
“For those who get the blu ray, the movie looks and sounds good.”
“...you...”
“Justin Heartly also had a great role as a male stripper and there was a pretty hilarious cameo by Kenny G It is pretty standard comedic fare and as long as you are not expecting it to be more than it is I do not think the movie will disappoint...”
“The big scene stealers in this movie were Cheryl Hines who played the mother of Kristen Bell's character, and Christine Baransky who played the mother of Mila Kunis' character.”
“That said, there are not as many funny moments in this one as there were in the first.”
“Thankfully, the movie did not fall into the trap that Hangover II did, and just make a carbon copy of the first movie.”","['Satire', 'Sensational']"
