,Reason Lists,Labels
0,"“He also served with the Household Cavalry Regiment and served two tours in Afghanistan.”
“The royal is currently Captain General of the Royal Marines—a position he took over from —and is Commodore-in-Chief of the Royal Navy's Small Ships and Diving unit.”
“According to the MOD, Harry joined The Blues and Royals in April 2016.”
“During these tours, Harry served as an Apache Pilot with the 3 Regiment Army Air Corps and served with the 1st Battalion The Royal Gurkha Rifles.”
“He's also an Honorary Air Commandant of RAF Honington.”
“He also rose to the rank of Captain.”
“He also said that the ""servicemen and women from the Royal Navy, Army and Royal Air Force will all be honored to offer their support.""”
“""I am proud that members of the Armed Forces have been asked to take part in the ceremonial celebrations taking place on the royal couple's wedding day,"" Air Chief Marshal Sir Stuart Peach, chief of the Defence staff, said.”
“It shouldn't come as a big surprise that Harry and Meghan would want to include members of the Armed Forces in their big day, especially given Harry's military background.”
“""It is a happy occasion for the whole country and reminds us of the role the Armed Forces play in marking important events in the life of the nation.""”",['Sensational']
1,"“The three teens were ubiquitous after their family band, the Jonas Brothers, first hit the big time in 2007.”
“Well, they've all done different things in the years since the Jonas Brothers officially disbanded, but here's the basic deal with all of them.”
“They appeared in the Disney channel original movie Camp Rock (and it's sequel, Camp Rock 2), made a 3D concert movie and released four studio albums before officially splitting in 2013.”
“In a recent interview with Complex, Nick discussed the breakup of the Jonas Brothers, saying ""it would have ended badly if we hadn't ended it when we did.""”
“Mike Windle/VF16/Getty ImagesFrom 2013 to 2015, Nick was in a high-profile relationship with Miss Universe winner Olivia Culpo.”
“He married wife Danielle Deleasa back in 2009 (when the band was still together) and, of course, brothers Joe and Nick were his best men.”
“So what's been going on with all of the Jonas Brothers since they broke up the ol' brotherly band?”
“The newlyweds starred in the short-lived reality series Married to Jonas, which aired from 2012 to 2013.”
“Kevin also appeared on The Celebrity Apprentice in 2015.”
“Marco Ugarte/APKevin Jonas: The oldest member of the band, Kevin, is now 28.”",['Sensational']
2,"“CyHi The Prynce revealed in November that Kanye would be getting back to his roots by serving as the sole producer of the next album by every artist on G.O.O.D.”
“Music.”
“The Chicago rapper’s musical output was intermittent during 2017, although there were rumors of him working on new material throughout the year.”
“Kanye West s Father Stretch My Hands Pt...”
“More recently Talib Kweli stirred up anticipation for new Black Star material when he shared a photo of Kanye and Yasiin Bey sitting at a table next to Dave Chappelle with the note that 2018 is looking good Watch videos of the performance above and read all the lyrics to...”
“Several months later, Kanye and Cudi were spotted together at the Toyko studio of Takashi Murakami, the artist who designed the cover art for Kanye’s 2007 album Graduation, leading to rumors about a surprise collaborative project seemingly titled Everybody Wins to be released on New Year’s Eve.”
“Unfortunately for Kanye fans, the album never came to fruition.”
“In May, he was reportedly holed up on a Wyoming mountaintop.”
“1” on Genius now.”
“However, it looks like he will be more involved behind the scenes this year.”","['Agenda Driven', 'Journalism', 'Opinion', 'Satire', 'Sensational', 'Wiki']"
3,"“Now, that's what we call dedication.”
“---1.”
“3.”
“While there are still a couple more days left on the calendar, we have a run down of everything you should know about Beyonce's return to the main stage.”
“According to various reports, Bey has been rehearsing for 11 hours each day in order to be ready for the big performance.”
“So grab some popcorn and don't miss a single minute and watch it here!”
“2.”
“The Singer Is Reportedly On An Even More Rigorous Diet PlanThe only thing more rigorous than her rehearsal schedule is her diet plan.”
“Beyonce Has An Intense Rehearsal ScheduleWe all know Beyonce is a perfectionist when it comes to her art, but apparently the performer is taking it to a new level for her headlining gig.”
“According to People, the singer has been on a strict diet and taken on the No Master Cleanse to prepare for her comeback.”","['Satire', 'Sensational']"
4,"“""Best costume ever!""”
“The singer shared a time-lapse video on Instagram that revealed how intricate the costume was.”
“His costume was extremely realistic.”
“Winter is coming bihhh  thoughts on my costume?”
“—105.9 The Region (@1059TheRegion) October 23, 2017Derulo's expertly crafted ensemble has us excited to see other celebrities' extravagant Haloween costumes later this month.”
“Halloween is coming up, and some people think that Jason Derulo has already worn this year's best costume.”
“Loving it,"" one person commented on his Instagram post.”
“On Saturday night, the ""Ridin' Solo"" singer dressed up as the Night King from ""Game of Thrones"" during a performance at Maxim's Halloween party — and he looked totally unrecognizable.”
“""That is freaky awesome.”
“#Nightking #gameofthrones A post shared by Jason (@jasonderulo) on Oct 22, 2017 at 3:59pm PDT Oct 22, 2017 at 3:59pm PDTFans were blown away by his getup.”","['Opinion', 'Sensational']"
5,"“Comerica Theatre 10 25 Paris France L Olympia 10 27 Cologne Germany Palladium 10 29 London U K Eventim Apollo 10 30 London U K Eventim Apollo 11 1 Manchester U K O2 Apollo Manchester 11 2 Glasgow U K SEC Armadillo 11 5 Stockholm Sweden Fryshuset 11 7 Berlin...”
“It is not currently known which opening acts if any will be joining the former One Direction lead singer on tour...”
“Germany Tempodrome 11 8 Amsterdam Netherlands AFAS Live 11 10 Milan Italy Alcatraz 11 23 Singapore The Star Theatre 11 26 Sydney Australia Enmore Theatre 11 30 Australia Melbourne Forum Theatre 12 2 Auckland New Zealand Spark Arena 12 7 Tokyo Japan EX Theater 12 8 Tokyo Japan EX Theater...”
“Fan registration for all North American dates has commenced, though supplies are limited.”
“He will kick off the NBC “Today” Show Summer Concert Series on May 9, followed by a week-long residency on CBS’ “The Late Late Show” with James Corden May 15-18.”
“10 1 Washington D C DAR Constitution Hall 10 4 Toronto ON Massey Hall 10 5 Upper Darby PA Tower Theater 10 8 Atlanta GA Roxy 10 10 Irving TX The Pavilion at Irving Music Factory 10 11 Austin TX ACL Live at The Moody Theater 10 14 Phoenix AZ”
“Styles began promoting the tour with performances of his new tracks on “Saturday Night Live” and BBC’s “The Graham Norton Show” earlier in April.”
“See the complete list of dates below 9 19 San Francisco CA The Masonic 9 20 Los Angeles CA The Greek Theatre 9 25 Nashville TN Ryman Auditorium 9 26 Chicago IL The Chicago Theatre 9 28 New York NY Radio City Music Hall 9 30 Boston MA Wang Theatre...”
“Styles in managed by Jeffrey Azoff of Full Stop Management and booked by CAA.”
“To prevent other vendors from re-selling tickets at higher prices, concert-goers can sign up for Ticketmaster’s Verified Fan program.”",['Sensational']
6,"“That rumor is really funny to us, but it’s not true.”
“Also, fans can relax, I’m not pregnant with his baby.”
“That also is a false rumor.”
“As far as marriage right now, no, we are not currently married.”
“""Things between us are continuing to develop and we are happy together.”
““Only the future will tell, but we’re enjoying being together and have a great time each time we are together.””
“At least, not yet.”
“""My relationship with Javi is going really well,"" explained Briana to Blasting News.”
“...brother in law just got me a dog...”
“As you can see in recent Instagram live videos, he also gets along well with my family.”","['Satire', 'Sensational']"
7,"“According to a message posted on Nxivm’s website, “we are suspending all Nxivm/ESP enrollment, curriculum and events until further notice.”Get push notifications with news, features and more.”
“Raniere faces the same charges and potential prison sentence.”
“We continue to believe in the value and importance of our work and look forward to resuming our efforts when these allegations are resolved Nxivm which has not responded to numerous requests for comment from PEOPLE on the allegations against Mack and Rainere has been described by at least one...”
“...sex trafficking and forced labor charges...”
“The message was posted sometime after Mack’s April arrest, but it was not clear exactly when.”
“The complaint against Raniere additionally alleges the women were branded with Raniere’s initials, as he “alone forms the top of the pyramid as the highest master.”A cauterizing pen was used to make the permanent marks near each person’s pubic region, the complaint alleges.”
“In statements previously posted to Nxivm’s website, Raniere said all involved in DOS were consenting adults and that Nxivm was not involved in what he called a “sorority.”In the fall, the group denounced a New York Times article about them as “a criminal product of criminal minds.””
“...former member as a cult Mack was charged with sex trafficking sex trafficking conspiracy and forced labor conspiracy...”
“The message continues: “While we are disappointed by the interruption of our operations, we believe it is warranted by the extraordinary circumstances facing the company at this time.”
“The actress, best known for her years-long role as Chloe Sullivan on The WB’s Smallville, is facing a minimum sentence of 15 years in prison if convicted on all of her charges.”",['Sensational']
8,"“Taylor Swift takes another shot at her wholesome image in the new video Sugarland’s single “Babe,” playing a red-headed secretary who is having an affair with her married boss.”
“She’s been such a champion of ours, not only for many, many years, but also where this project is concerned.”
““She loves our recording of it.”
““She actually reached out to us and said, ‘I’ve got a great idea for the video,’ and she wrote the treatment,” Nettles, told People last week.”
““She loves this song,” said Nettles.”
“9”
“She s just super excited that we re doing it Like the song the clip is a step away from Swift s own higher concept videos from her recent album Reputation She is currently on the European leg of the tour behind the album which launched in Arizona on May...”
“Swift not only co-wrote the song, but the “Mad Men”-inspired video, based in the early 1960s and featuring sumptuous period detail, was based on her concept, the group’s Jennifer Nettles said.”
“Actor Brandon Roth plays the man, and Nettles turns in a memorable performance as the martini-swilling but vengeful wife.”
“The tour resumes Stateside on June 30 and carries through until early October, when it moves to Australia and Japan.”",['Sensational']
9,"“We're going to show you how to easily recreate 20 cute autumn outfits, as seen on the streets.”
“Fall fashion means figuring out how to layer without looking like an overstuffed penguin and revisiting your favorite transitional-weather gear, from chunky ankle boots to classic trench coats.”
“If summer is for showing off how great you look without a lot of clothing, fall is for demonstrating what you can do with your wardrobe.”
“It's time to burrow into your oversize fuzzy sweaters and wear the same pair of blue jeans Monday-Friday.”
“(But every outfit will look different—we promise!)”
“Read ahead for some quick styling tips and shop similar pieces to get started on your fall looks.”",['Satire']
