,Reason Lists,Labels
0,"“I found myself at my lowest moment.”
“Level up!”.”
“In January she had reposted a video clip from John Gray’s “He Who Finds a Wife” sermon, in which the she states, “Too many women want to be married, but you’re walking in the spirit of ‘girlfriend.”
“Love yourself.”
“The song’s title is very clearly directed at her controversial #LevelUp social media posts.”
“'” Amid backlash, the twice-married singer explained, “I was once that girl wanting to be loved a certain way but was making the wrong choices.”
“Get up and dance.”
“That’s when I realized married or not married…I needed to love myself.””Ciara has not yet announced when her album will be released.”
“She begins the music video by stating, “OK, remember I told you: Be your own boss.”
“I was a single mom sitting at home, and then I realized that the perfect love I was looking for was how God loves me, how He wants me to be loved, and who He was calling me to be as a mom and a woman.”","['Satire', 'Sensational']"
1,"“...where is kylie and that bump?”
“...pic.twitter.com/E77ur2KJnY —  (@squareups) December 26, 2017She must be behind that tree —  (@IviweVikki) December 26, 2017”
“Instead, the card showed nearly all the Kardashian-Jenner women and grandchildren, including Kris Jenner and grandmother Mary Jo “M.J.” Houghton.”
“That’s the question Kardashian fans were asking when the reality TV family finally unveiled their annual Christmas card Monday afternoon but a reportedly pregnant Kylie Jenner was noticeably absent.”
“Khloe Kardashian was there, though with no baby bump yet visible, possibly because the photo shoot took place sometime in early November, E!”
“In fact, fans were fuming on Twitter and elsewhere that they had fallen for what turned out to be a 25-day-long tease to the card’s release.”
“Each day, starting Dec. 1, Kim Kardashian and other members of the clan released a photo from the family’s Christmas card photo shoot, showing different group shots, including of Kim and Kanye West with their two kids, North and Saint.”
“But there was no Kylie Jenner.”
“Where’s Kylie?”
“Fans had expected that 20-year-old Kylie, reported to be well into her first pregnancy with her rapper boyfriend Travis Scott, would finally display her baby bump on the Dec. 25 card.”",['Sensational']
2,"“It seems like Johnson is becoming closer to Martin's family.”
“You may be able to find more information about this and similar content at piano.io...”
“""They’re a total modern family and had a great time celebrating together,” the insider shared.”
“You may be able to find the same content in another format, or you may be able to find more information, at their web site.”
“Just last month, rumors swirled that Johnson was pregnant when she celebrated her birthday at Martin's house with pink and blue balloons, which some people confused for gender reveal party props.”
“This content is created and maintained by a third party, and imported onto this page to help users provide their email addresses.”
“But Johnson was quick to shut down rumors that she and the musician were expecting a child together.”
“The Fifty Shades of Grey star, 29, and Coldplay frontman, 41, were spotted together for the first time over a year ago.”
“This content is imported from {embed-name}.”
“The former couple and their significant others reunited to celebrate the holiday with their kids — Apple, 14, and Moses, 12 — a source tells People.”",['Sensational']
3,"“We break it down for you.”
“And most importantly: Which should you use?”
“...a moisturizing benefit the color is usually pretty sheer...”
“Related Articles Korean Skincare The Difference Between Serums Essences Ampoules The Comprehensive List of Where You Can Return Opened Beauty Products How to Find the Most Flattering Nude Lipstick for Your Skin Tone Tinted Moisturizer The name is pretty self explanatory The product gives you a bit of color with...”
“My sense is that they may be headed for extinction, or at least hibernation.”
“What's the difference between them?”
“But what do they all (supposedly) do?”
“The alphabet formulations--like BB cream, CC cream, and soon DD creams--have joined tinted moisturizers and standard foundation on the shelves as potential skin-perfecting options.”
“So it will be interesting to see if Julep single-handedly just changed that category with its forthcoming launch.”
“Back in November of 2012, a cosmetics industry analyst told Cosmetic Design (a trade website) that a number of DD creams, called ""Daily Defense"" creams were poised to launch, but they aren't for your face--rather they are ""heavy duty body and foot creams.""”","['Satire', 'Sensational']"
4,"“The finality nearly killed me, and I remember muttering, ‘But what if we still went on dates?'”
“If you are using ad-blocking software, please disable it and reload the page.”
“That anger wasn't sexy or sustainable.”
“He laughed sadly.”
“""We sat in our shared kitchen of nearly four years and quietly faced each other, acknowledging what nobody wanted to say,"" Dunham wrote.”
“Embed Code RestartRelated Gallery...”
“‘Whatever you want.'""”
“The two split in January after five years of dating, and in a new piece for Vogue, the former Girls star gets candid about the moment they decided to go their separate ways, and recalls the ""loneliness"" she's felt since.”
“That our hearts were still broken from trying so hard to fix it but no longer uncertain about whether or not we could.”
“""That obsessive connection had turned to blind devotion, and the blinders were coming off to reveal that we had evolved separately (the least shocking reason of all and perhaps the most common).”",['Sensational']
5,"“It’s also short-sleeved and comes in an A-line silhouette.”
“A black “contrast velvet tie” sits at the waist, acting as a belt.”
“The constant criticism surrounding her personal style hasn’t deterred Melania Trump from expressing herself how she sees fit, however.”
“In the photos, which you can see below, Melania Trump shines brightly in a sparkly floor-length gown, which the fashion finders at the White House Fash Twitter account have identified as a piece from Monique Lhuillier’s line.”
“It should be noted that Melania Trump’s version of the dress seems to have been altered based on her personal preferences.”
“Whether she’s dressing up for Steven Mnuchin’s wedding or dressing down and being mindful of the severity of damage inflicted by Hurricane Harvey and Irma, people are usually extremely critical of what she’s wearing and, in many cases, how much it costs.”
“...capelet back...”
“[Featured Image By Alex Wong/Getty Images]”
“Tonight Melania Trump was quite the dazzling figure as she hosted the annual White House Historical Association dinner alongside Donald Trump, according to the NY Daily News.”
“FLOTUS is wearing a Pre Fall 2017 M_Lhuillier gown for the black tie dinner tonight available at 7995 https t co khhPZCgu6C pic twitter com SGoLxceaoP White House Fashion WhiteHouse_Fash September 15 2017 Per the website where it can be purchased the shiny number comes with a jewel neckline and...”","['Opinion', 'Sensational']"
6,"“And Dream is fascinated with Santa and loves all of the lights.”
“...too...”
“Behind her, Kourtney’s oldest son Mason (who turns 8 this month), could be see seen running while dressed in a head-to-toe white look.”
“Click here to get those and more in the PEOPLE Babies newsletter.”
“A bare green Christmas tree was also in the shot.”
“The 2017 KarJenner Christmas card rollout began on Dec 1 with a panorama shot of Kim and husband Kanye West s 2 year old son Saint followed by snaps of his 4 year old sister North on days two four six and seven a few of those featuring her mama...”
“She looked adorable too, staring at the camera and sticking her tongue out.”
“She’s getting into it all.”The entrepreneur also revealed that Dream has started “walking and running.””
“Wearing a short-sleeve white top, Dream was front-and-center in the day nine picture.”
“Want all the latest pregnancy and birth announcements, plus celebrity mom blogs?”",['Satire']
7,"““I said something like, ‘Oh, come on, mate?!??”
“I remember thinking, it’s got to be a joke,” she continued.”
“Echoing stories from many other actresses in recent weeks, Headey recounted a second incident, in which the producer allegedly tried to lure her into his hotel room under the pretense of work.”
“Dozens of women have spoken out against the producer, who was fired from his company last week.”
“It’d be like kissing my dad!”
“!’”Headey suggested her rebuff might have cost her roles in other projects helmed by Weinstein, because she was never cast again.”
““I had always carried the thought that he’d never try anything with me again, not after I’d laughed and said never in a million years,” she wrote.”
“Their admissions have encouraged women across social media to share their own personal stories of sexual harassment and abuse, using the hashtag #MeToo.”
“I believed that he respected my boundary and maybe he wanted to talk about potential work Over breakfast the actress recalled talking about films film making When the producer asked about Headey s love life she shifted the conversation back to something less personal Later she continued Weinstein said he...”
“...wanted to give her a script in his hotel room...”",['Satire']
8,"“Here\u2019s what you should know the Are Betting Billions on Super Bowl LV.”
“But while many of the tips you might find are pretty useful \u2014 hello, tortilla trend \u2014 there\u2019s plenty of bad advice floating around, especially on a topic near and dear to our hearts at NextAdvisor: personal finance.”
“...const FP = you make money from sports betting leading up to the Super Bowl?”
“Here’s What to Know About Legal Sports tips can help you turn an average skill into an above average side the Tips for Starting a Side Hustle From Experts Who\u2019ve Done it is known for viral videos and life hacks galore.”
“Here\u2019s the Good, the Bad, and the Ugly”,”reading_time”:11}]};”
“Vox dug deep into this phenomenon, and Card Advice Is Going Viral on TikTok.”",['Sensational']
9,"“The king may have just met his match.”
“""You know the other candidates spent most of their time extolling their own virtues and self-promoting.”
“""As far as self-promotion goes, I could bore your majesty and sing my own praises, but let's be honest, there are so many more interesting things I could do with my mouth,"" Cassandra insinuates.”
“She's there to show that she's fit to be the next queen, in more ways than one.”
“In going through his long list of potential wives, King Robert (Max Brown) wasn't exactly impressed until meeting the feisty Cassandra (Emily Barber) in this exclusive sneak peak from Sunday's all-new The Royals.”
“You spend yours arguing with me and eating my food,"" Robert remarks.”
“But Cassandra isn't there to talk up her pedigree.”","['Satire', 'Sensational']"
