,Reason Lists,Labels
0,"““But Tom’s tired of being bossed around by them.”
““My little one is very, very generous and very sensitive,” Holmes said, according to People.”
“But Holmes also was torn because she wants to do what’s best for Suri.”
““Tom is a loyal Scientologist, so when church leaders told him he couldn’t see Suri, he didn’t question it,” an insider told the Star.”
“He’s had to watch from afar as Suri grew into a lovely young lady, and he regrets that he’s missed out on so much.”
“According to Hollywood Life, citing a report by Star magazine, Cruise ached over the fact that he had been an absent father and not seen his daughter in more than five years, because his Church of Scientology bosses told him he couldn’t see her.”
“...controversial self styled religious organization the Star reported...”
“He s dying to be a part of her life Holmes isn t a fan of a reunion given that she agreed to stay quiet about Cruise and Scientology if he agreed to stay away from their daughter and not try to brainwash her into becoming a part of the...”
““She’s slowly warming up to the idea of a reunion,” an insider told the Star.”
“Numerous reports describe Suri as an intelligent, kind-hearted girl, with Holmes herself opening up about her daughter’s philanthropic heart in a 2015 interview with Today.”","['Opinion', 'Satire', 'Sensational']"
1,"“#brillIantactor #trueblood #getonup #thesoloist #thehelp,” she posted on Twitter and Instagram.”
“His character was killed off on the May 7, 2017 episode.”
“My heart breaks for his kids and family.”
“Additional credits from both mediums include Secretariat, The Help, Get On Up, “Veronica Mars,” “Without A Trace” and a guest-judging appearance on “Ru Paul Drag’s Race.” Octavia Spencer, Ellis’ co-star in The Help, was actually the first on social media to break the news of his passing.”
“It was mesmerizing.”
“Dule Hill tweeted, “Shocked & saddened to hear of Nelsan Ellis’ passing.”
“#RIPNelsanEllis.”
“Ellis also worked on the big screen, most notably portraying Martin Luther King, Jr. in The Butler.”
““Just got word that we lost @nelsanellisofficial.”
“Watching him work was like watching someone channel a spirit.”",['Sensational']
2,"“Tell us your thoughts below!”
“WATCH: Hot Mess Express!”
“Do you think they broke up again?”
“Click to email this to a friend (Opens in new window)Click to share on Facebook (Opens in new window)Click to share on Twitter (Opens in new window)Trouble in paradise?”
“#fbf A post shared by Mariah Carey (@mariahcarey) on May 19, 2017 at 9:00pm PDTWatch the video above as Mariah leaves the restaurant, needing an extra helping hand to get to her car.”
“But rumors started to swirl that they were hooking back up after the 47-year-old diva posted a selfie with her boytoy, 34, on May 20.”
“Mariah Carey Busts Out Of Her Dress During Wild Night OutAs Star reported, the pair got back together after a blowout fight that led to their breakup earlier this year in April.”
“Is It Over AGAIN?”
“Just two weeks later, they were seen all over each other on a dinner date.”
“Mariah Carey was spotted grabbing a bite to eat in Los Angeles on Tuesday night, June 6 — but her backup dancer boyfriend, Bryan Tanaka, was nowhere to be seen!”",['Sensational']
3,"“According to Life & Style, Pitt was hoping that his private talks with Jolie would ""create sparks between them again.""”
“""[Brad] has blinders on when it comes to Angie.""”
“A so-called source claimed that the ""Salt"" star is giving her ex-husband false hope to receive a favorable divorce settlement.”
“The ""Mr. & Mrs. Smith"" stars are still negotiating their children's custody.”
“The rumor-debunking site pointed out that the said report came less than two weeks after the same magazine published a story announcing that Pitt and Jolie ""were back together.""”
“""Once [Pitt] realizes that, it could send him spinning,"" the insider said.”
“The tabloid alleges that the ""Allied"" actor wanted to ""resume their lives together"" and to have a ""new beginning"" with their six children.”
“Pitt is not using the custody negotiations to get back with Jolie.”
“Pitt and Aniston haven't seen each other for years and have no plans to reunite romantically after she broke up with Justin Theroux.”
“According to Gossip Cop, however, the report is not true.”",['Sensational']
4,"“Why did he seem so desperate for Pattinson’s friendship?”
“Breaking Dawn — Part 2 hit theaters on November 16.”
“And the day before that, he tweeted this.”
“Trump’s brief obsession with Robert Pattinson and Kristen Stewart ranks alongside his diatribe about his predecessor’s gum-chewing habit as the strangest of these.”
“What drove him to tweet seven times about the breakup of America’s sweethearts?”
“It was an apocalyptic year: 2012, end of the Mayan calendar and of the Twilight film franchise.”
“Thanks to the magic of social media and his own obsession with press coverage, the American people have access to a rich archive of our president’s unseemly fixations.”
“Two days before, the future president of the United States tweeted this:And four days before that, he tweeted this:Two weeks before that, he tweeted this:And the day before that, he tweeted this:Four days before that, he tweeted this:And this!”
“I don’t know — this could be why people get annoyed with me.”
“Now all we need to do is pick the brain of MEAT BALL’S GHOST, the guy who used the RPatz/KStew tweets to predict Trump’s presidency.”","['Satire', 'Sensational']"
5,"“Scott and Sofia also traveled to Miami together in Sept. 2017.”
“Uh, congrats?”
““They’ve fallen in love,” a source tells Life & Style in the magazine’s latest issue.”
“And, despite Scott’s admitted failed attempts at an engagement with his ex, Kourtney Kardashian, 38, and his multiple rehab stints, a source tells the mag that “he claims he’s a changed man.” The insider says “Scott is more well-behaved” when he’s with sofia.”
“A new report claims to know about two family members who are NOT happy, and when they’ll announce the news!”
“However, his alleged proposal didn’t involve a ring.”
“And, despite the 15-year age gap, “he feels that Sofia is the only person who understands him.” Yikes.”
“HollywoodLifers, do you ship this couple?”
“Scott proposed during a “candlelit dinner” when he and Sofia jetted off to Italy for a romantic getaway in early Oct., as reported by the mag.”
“— Scott Disick, 34, and Sofia Richie, 19, are reportedly engaged!”",['Sensational']
6,"“Not only did they move in together, but the A-list actor has been spending time bonding with her daughter Madeline, and he recently spent the weekend with her parents when they came into town.”
“...and her boobs have gotten a lot bigger...”
“...pregnant with their first child If she isn t preggo and they really wanted the gossip to stop they would just issue a denial but we think it s telling that they haven t...”
“To us, those are two huge signs that she's got a bun in the oven!The Oscar winner and the SNL producer have been busy crossing off some major milestones on their relationship checklist recently.”
“Her maybe baby bump just keeps getting bigger Ben Affleck s girlfriend Lindsay Shookus left their shared Pacific Palisades mansion over the weekend with suitcases in hand and we couldn t help but notice that her midsection looked noticeably fuller...”
“The only things left are a wedding and a baby In fact rumors are swirling that the couple plan to tie the knot in Hawaii by the end of summer adding fuel to the growing speculation that she s indeed...”","['Satire', 'Sensational']"
7,"“A rep for Holmes told People the ring is not an engagement ring.”
“But this year, they have been more social together.”
““After the beach pictures, they only spent time together at home and got extra careful.”
““Katie’s not engaged to anyone besides her fictional movie fiancé, played by Jerry O’Connell,” her rep said.”
“In May, a source told People that the couple are still cautious about being seen together.”
“They often go to restaurants for dinner dates, or to hang out with friends.”In September, Holmes was spotted visiting Foxx in Georgia while he was filming Just Mercy, where they were seen biking and going to the gym together.”
“See more: All the Celebrities Who Have Gotten Engaged This Year...So Far!”
““Everyone knows they are dating, but they still want to keep it private,” the insider said.”
“It's not surprising that fans were speculating about her relationship status: Holmes has been dating actor Jamie Foxx since August 2013, just one year after her split from Tom Cruise.”
“Though Foxx and Holmes have kept their relationship largely private, the two have been photographed together more and more in the past year.”","['Satire', 'Sensational']"
8,"“The Sun has contacted Katie and Jamie’s representatives for comment.”
“This article originally appeared on The Sun and has been republished with permission.”
“Katie was said to have been banned from having a public relationship under the strict terms of her quickie divorce from superstar Tom Cruise.”
“Radar Online reported that Dawson’s Creek star Katie called it quits with Jamie after reports he had been dating other women during their time together.”
“The couple only went public with their relationship in September last year but were first linked back in August 2013.”
““She’s allowed to date, but she cannot do so in a public fashion, and she’s not supposed to let any boyfriend near their daughter, Suri.”She was said to have had gone to extraordinary lengths to keep relationship with Jamie a secret.”
“Two years ago, Jamie was forced to deny dating Katie when a picture emerged of the two of them holding hands in a recording studio.”
“An insider claimed: “Katie signed a clause in her quickie divorce settlement that prevents her from embarrassing Tom in various ways, like talking about him or Scientology, or publicly dating another man for five years after the divorce.”
“According to Radar Online, Holmes agreed not to publicly date another man for five years in exchange for US$5.8 million in child support and US$6.2 million payment for herself.”
“A source is said to have told Radar Online: “Katie just couldn’t get over her trust issues.”The pair had insisted they were just good friends following Katie’s divorce from Tom Cruise.”",['Sensational']
9,"““My little one is very, very generous and very sensitive,” Holmes said, according to People.”
“He s dying to be a part of her life Holmes isn t a fan of a reunion given that she agreed to stay quiet about Cruise and Scientology if he agreed to stay away from their daughter and not try to brainwash her into becoming a part of the...”
“According to Hollywood Life, citing a report by Star magazine, Cruise ached over the fact that he had been an absent father and not seen his daughter in more than five years, because his Church of Scientology bosses told him he couldn’t see her.”
“...controversial self styled religious organization the Star reported...”
““Tom is a loyal Scientologist, so when church leaders told him he couldn’t see Suri, he didn’t question it,” an insider told the Star.”
““But Tom’s tired of being bossed around by them.”
““She’s slowly warming up to the idea of a reunion,” an insider told the Star.”
“But Holmes also was torn because she wants to do what’s best for Suri.”
“Numerous reports describe Suri as an intelligent, kind-hearted girl, with Holmes herself opening up about her daughter’s philanthropic heart in a 2015 interview with Today.”
“He’s had to watch from afar as Suri grew into a lovely young lady, and he regrets that he’s missed out on so much.”","['Opinion', 'Satire', 'Sensational']"
