,Reason Lists,Labels
0,"“You may be able to find more information about this and similar content at piano.io...”
“This content is imported from Instagram.”
“The model's boyfriend, Zayn Malik posted a heartfelt message on Instagram with a photo of the two of them, adding, 'Happy birthday to my everything'.”
“Hadid also posted a photo of the two of them from the day, with her holding a giant birthday cake as he kissed her on the cheek.”
“You may be able to find the same content in another format, or you may be able to find more information, at their web site.”
“And it wasn't just her boyfriend showering her with birthday love.”
“The model shared photos of bouquets of flowers she'd received from her loved ones, including from Taylor Swift and Karlie Kloss.”
“Her family and friends also took to social media to share their love for the model.”
“From her parents to her model siblings and friend Lily Aldridge, see some of the sweet messages (and adorable throwback photos) below.”",['Sensational']
1,"“Only too happy to oblige, proud mum-to-be Khloe then gently caressed her tiny bump over her sparkly gown.”
“""We did abs and what else?”
“...criticised her workout regime...”
“The reality star, who is already six months gone, took part in a gruelling home workout alongside her sister Kourtney earlier this week.”
“However, Khloe's regime was soon met with criticism from some fans, though the KUWTK beauty didn't waste any time before putting them in their place.”
“(Image: Snapchat) (Image: Snapchat)She tweeted a link to an article stating 33 reasons why it is beneficial to work out while pregnant.”
“Khloe added: For the ones who think they are physicians all of a sudden but MY doctor and I communicate and my workouts are cleared and highly recommended.”
“""Thanks kiddos!”
“Don't make me stop sharing s**t.""The video shared on social media showed 33-year-old Khloe flaunting her growing baby bump as she worked out in a pair of leggings and a black hoody.”
“(Image: Snapchat)At the end of the workout, Khloe told her fans: ""Kourtney and I did a lot of other s**t that we didn't snap because it just wasn't cute.”","['Opinion', 'Satire', 'Sensational']"
2,"“Officials said the dressing down of the ceremony is due to time constraints placed by the special election and conflicts with Queen Elizabeth’s schedule.”
“This is the first time with “reduced ceremonial events” since 1974, according to the BBC.”
“This year’s speech had dramatically less fanfare surrounding it, with the queen arriving by car rather than horse-drawn carriage and wearing a suit and hat instead of ceremonial robes and a crown.”
““Her Majesty is being kept informed and will attend Royal Ascot as planned this afternoon.”As per tradition, the queen gave a speech to Parliament Wednesday morning announcing the government’s legislative agenda.”
““Prince Philip is in good spirits and is disappointed to be missing the State Opening of Parliament and Royal Ascot,” said Buckingham Palace in a statement on Wednesday.”
“His hospitalization forced him to miss the opening of Parliament on Wednesday.”
“Last month, the family announced that 96-year-old Philip will be stepping away from public duties in the fall and begin moving toward retirement.”
“Queen Elizabeth’s husband is being monitored at King Edward VII Hospital in London as a precautionary measure, the BBC reports.”
“Prince Philip, Duke of Edinburgh, was hospitalized Tuesday evening due to an infection caused by a pre-existing condition, according to the BBC.”","['Satire', 'Sensational']"
3,"“'That's why Kourtney has been letting her stay at her place because she's been super stressed out, and really concerned about it.”
“...which has been extremely stressful for her...”
“Wasser also represents Kourtney Kardashian and oversaw Kim's divorce from Atlanta Hawks star Kris Humphries, which was finalized in April 2013.”
“She has been taking advice from Los Angeles divorce lawyer Laura Wasser, 49.”
“Larsa, meanwhile, is hoping to overturn the prenup and get 'as much money as she can', according to insiders.”
“Scottie also wants to avoid making any alimony payments to his estranged wife, 'including permanent, rehabilitative, durational, bridge-the-gap or lump sum'.”
“Though Larsa signed a prenup before the marriage in 1997, she said the couple signed a Revocation of Prenuptial Agreement in 2015The documents also reveal he wants to relocate the children to Chicago, something Larsa said she was against in her filings.”
“Court documents obtained by DailyMail.com reveal Scottie is asking to not pay alimony.”
“Scottie is now demanding it be enforced, as well as asking for shared custody of the couple's four children and a 'greater share' of the couple's marital assets.”
“Court records obtained by DailyMail.com show the document was signed on July 17 1997 – three days before their wedding in Chicago, Illinois.”",['Sensational']
4,"“My bitterness would probably run longer than the actual marriage.”
“When those breakup reports initially surfaced, Eve said that they’re not speaking and that whether or not the breakup rumours were true, she wouldn’t change her mind.”
“The story went wide.”
“As I noted at the time, however, it’s f-cking Star Magazine.”
“They get one thing right all year.”
“And, as it turns out, it’s not this.”
“PEOPLE actually followed up with their own report shortly after with sources refuting the breakup claims, saying that Ewan and Mary were still together, no split.”
“Ewan and Mary were seen holding hands on the set of her new film this week – Daily Mail has the exclusive photos.”
“Clearly not broken up then.”
“Which most likely means that he and his estranged wife Eve Mavrakis will move ahead with the divorce.”",['Satire']
5,"“...hope not — Wendy's (@Wendys) May 9, 2018Apparently Wendy's super bowl ad trolling Mickey D's wasn't enough social media savagery for one year.”
“You may be able to find the same content in another format, or you may be able to find more information, at their web site.”
“ pic.twitter.com/KMBktLPLfl — Burger King (@BurgerKing) May 9, 2018""@wendys looking forward to it.”
“...let’s aim for king and queen of prom.”
“@wendys looking forward to it.”
“.”
“This content is imported from Twitter.”
“Ok, but don’t get handsy and we have to be home by 10. https://t.co/tQunlsqecG — Wendy's (@Wendys) May 9, 2018Burger King then changed their sign and it's pretty adorable.”","['Opinion', 'Satire', 'Sensational']"
6,"“...kimkardashian/Instagram...”
“Well, yes and no.”
“Kris Jenner told Kim to wash her face with a really hot washcloth and then use it to exfoliate your skin.”
“Dermatologists say hot water may be harsh for your skin and may not be beneficial in the long run.”
“Kim Kardashian West and Kris Jenner are so intertwined when it comes to their professional lives that it's sometimes easy to forget that they're mother and daughter.”
“Sure, we all know they're related.”
“But Kris and Kim the brand (both individually, and as a pair) is so strong that thinking of them as a mother-daughter duo sometimes comes second.”
“But just like you and your mom, Kris and Kim went through the same mother-daughter things that most of us do.”
“And, yes, that includes the passing down of beauty tips.”
“I talked to Kardashian West about her new cosmetics collection, and she shared the one Kris Jenner-approved beauty tip that's stuck with her all these years.”",['Satire']
7,"“With reporting by Marc Lupo...”
““Everyone always thinks of me as the rule breaker and the troublemaker,” the former Fox News contributor said.”
“Jedediah Bila and her fiancé, Jeremy Scher, are married, Us Weekly can confirm.”
“The 39-year-old former View cohost and her love tied the knot in Huntington, New York, on Saturday, February 17.”
““As 60 of their closest family and friends filled the room, Jedediah walked down the aisle as Jeremy beamed with joy — you could truly feel the love in this magical evening!” wedding planner Michael Russo tells Us.”
“The glowing bride opened up to Us and shared exclusive details of the happy couple’s fairytale wedding.”
““I’m super excited.”
“Super, super excited,” Bila told Us.”
““I always wanted to get married, but I never thought I would do the big wedding dress and the beautiful venue.”
“I always thought I was gonna be on a beach somewhere, just a couple of friends, doing it really casual.”","['Satire', 'Sensational']"
8,"“And that same month, the actress made a solo appearance when she co-hosted the Global Gift Gala to raise funds for the victims of the recent earthquakes in Mexico.”
“It’s him, he makes it all worth it,” Longoria told PEOPLE during the French Riviera soirée.”
“The former Desperate Housewives star, 42, is expecting her first child with husband José “Pepe” Antonio Bastón, her rep confirms to PEOPLE.”
“The actress is four months along with a son.”
“Get push notifications with news, features and more.”
“Bastón, 49, is president of Televisa, the largest media company in Latin America.”
“The couple, who began dating in 2013 and were engaged in Dubai in December 2015, were married in May 2016 under a stunningly lit altar in Mexico.”
“The star-studded party even included a fireworks display.”
“Image zoom Credit: Pascal Le Segretain/amfAR15/WireImageEva Longoria and José Antonio Baston in 2015Image zoomEva Longoria at the L’Oreal Paris Women of Worth Celebration 2017 on Dec. 6In May, the parents-to-be celebrated their one-year wedding anniversary during the Cannes Film Festival.”
““I never thought I would get married again.”","['Journalism', 'Sensational']"
9,"“Embed Code RestartRelated Gallery...”
“If you are using ad-blocking software, please disable it and reload the page.”
“On Tuesday, actress Bethan Nash Instagrammed a personal letter from the couple as well as a photo of the bouquet they sent, after George and Amal enjoyed a recent showing of My Fair Lady at The Mill at Sonning in England.”
“""Amal and I wanted to thank you for a fantastic night of theatre,” the note to the cast reads.”
““We loved every minute of it.”
“You were all so wonderful.”
“My extended family (half of Beirut) loved it too.”
“Thank you and have a great run.”
“Love, George and Amal.”The sweet gesture was very much appreciated.”
“""This is better than fairy dust!""”","['Satire', 'Sensational']"
