,Reason Lists,Labels
0,"“Even though doctors warn high heels are a major cause of knee pain, the 68-year-old plastic princess is willing to try anything aside from ditching the knee-busting footwear.”
““Cait’s paying for it now.”
“Wracked with joint pain,is facing knee-replacement surgery — and it’s largely because the sex-swapping celeb still refuses to give up her beloved stiletto high heels , RadarOnline.com can exclusively reveal!”
“Sources told Radar the retired athlete’s chronic knee pain dates back to her days as a gold medal winner at the 1976 Olympics.”
“Her knees stiffen up and ache,” said the source.”
“And for high heel-loving Jenner, that’s no choice at all!”
“Click through for more on the painful story!”
“Training to become a world-champion runner, high jumper, long jumper and pole vaulter, an insider said Jenner caused damage to her knees.”
““Of course, the condition has worsened since Caitlyn began wearing heels full-time,” the pal said.”
““Her doctors beg her to give up her stiletto collection, but she refuses!” spilled a pal.”","['Satire', 'Sensational']"
1,"“There are a million reasons to envy Jennifer Lopez: her killer body, her business acumen, her impeccable style — the list goes on.”
“It looks like the two are having a great time.”
“And now, thanks to a recent video on her current beau Alex Rodriguez's Instagram account, you can add the fact that she's great with kids.”
“The video shows JLo dancing to her new single ""Dinero"" with A-Rod's 13-year-old daughter Natasha.”
“Natasha nails the choreography, which probably means that she learned it from JLo herself.”
“Sign up here to get INSIDER's favorite stories straight to your inbox.”
“JLo and A-Rod both have two kids from previous marriages, and it seems like they get along well as an extended family.”
“Regardless of whether ""J-Rod"" make it official, there's no debating that Lopez would be a great step mom.”
“They're dancing to Lopez's new single ""Dinero.""”
“...dinero tashi jlo A post shared by Alex Rodriguez arod on Jun 22 2018 at 11 34pm PDT Jun 22 2018 at 11 34pm PDT The video was taken on a boat on what looks like a vacation in Idaho judging from Rodriguez s next two posts which show the...”",['Sensational']
2,"“Meghan would love to fall pregnant on their honeymoon and has told Harry she wants at least four children A royal wedding followed by years of Prince Harry and Meghan s children growing up would be so lovely to see...”
“The wedding is set to take place at St. George’s Chapel at Windsor Castle on May 19 at noon local time.”
“In fact, she may be able to practice the role with some very special children on her big day.”
“There’s no official word on whether or not the newest of the clan, Prince Louis, will join but we can’t wait to find out!”
“Meghan and Harry would both like to have a big family, and they plan to start trying straight away!”
“It won’t be long until we see exactly who will show up to celebrate Prince Harry and Meghan’s love either.”
“...of the spotlight for a while...”
“...and since Meghan always seems to be great when she s around kids we have a feeling she d be an awesome mother...”
“The ceremony will be able to be viewed live in multiple countries around the world.”
“Prince William and Kate Middleon ‘s two children Prince George, 4, and Princess Charlotte, 3, are reportedly set to be a part of Prince Harry and Meghan’s wedding activities.”","['Satire', 'Sensational']"
3,"“You may be able to find more information about this and similar content at piano.io...”
“Instagram/Kylie JennerJenner confirmed that her pumped up pout (which inspired the #KylieJennerChallenge, in which fans would use small cups to plump their lips) was a result of lip injections during an episode of Keeping Up With the Kardashians in 2015.”
“This content is imported from Instagram.”
“You may be able to find the same content in another format, or you may be able to find more information, at their web site.”
“...i stan this we STAN,"" with Kylie replying to the fan with a few heart face emojis.”
“""[S]he looks like the old Kylie here and idk why,"" one fan commented under the picture of Jenner and her best friend Anastasia Karanikolaou, to which Kylie responded, ""i got rid of all my filler,"" adding two shocked emojis and a smiling face emoji.”
“Sure Justin Bieber and Hailey Baldwin's got engaged, but also, Kylie Jenner has returned to her old face.”
“...you look stunning w more natural looking lips.”
“The signature pout that helped the reality star launch her beauty empire Kylie Cosmetics—featuring the highly-coveted Kylie Lip Kits—is no longer, according to a photo the beauty mogul posted to her Instagram on Sunday.”
“Another fan praised Jenner for embracing an all natural look, writing, ""YESSS KYLIE!!!”","['Satire', 'Sensational']"
4,"“All babies are cute.”Kutcher and Kunis aren’t alone in their decision to shield their children from the public eye.”
“Dax Shepard and Kristen Bell are also known for keeping their kids off social media.”
“And like Kutcher, they explain it’s more about their child’s autonomy than safety concerns.”
““I think they should have the right to choose that and I actually don’t think that they should have images of them as children that are out there, that somebody could potentially blackmail them with.”
“And outside of the celebrity circuit, plenty of parents choose to keep their Facebook feeds child-free.”
“May your life be filled with wonder, love, laughter, health, happiness, curiosity, and privacy,” he wrote in the post.”
““Can you guess which one is ours, or does it really matter?”
“Shortly after Wyatt’s birth in 2014, he shared several photos of different babies, refusing to identify which one was his daughter.”
““Mila and I would like to welcome Wyatt Isabelle Kutcher to the world.”
“It’s their private life; it’s not mine to give away.”He did almost give it away at the beginning.”","['Satire', 'Sensational']"
5,"“(Image: Splash) (Image: Rex)Anne and Adam married in 2012 and she has previously spoken of her desire to start a family.”
“I want to be a mother and I anticipate loving my children quite fiercely.”
“Anne also admitted that she and Adam had been trying to decide where to live once they have children as she wants to keep their offspring out of the spotlight.”
“If the rumours are true we imagine all she'll be bothered about is trying to get as much sleep as possible.”
“She said: ""Oh my God.”
“...she said.”
“I think about it all the time, though it's a silly thing to think about because the kind of mother I'll be depends on the kind of children I have.”
“Mirror Celebs has contacted Anne's rep for an official commnet.”
“Video Loading Video Unavailable Click to play Tap to play The video will auto-play soon 8 Cancel Play now(Image: Splash)""I'm thinking about that [the paparazzi] because I really want to have a baby, and my husband and I are like, 'Where are we gonna live?'""”
“I can't wait to meet them.""”","['Opinion', 'Satire', 'Sensational']"
6,"“For $19.99/month, the platform actually uses artificial intelligence software to create customized workout plans and nutrition programs for each individual, taking into consideration their specific goals.”
“But it’s not just an app stuffed with content — more than 900 minutes of video and hundreds of recipes — that leaves users to their own devices to navigate and motivate.”
“...celebrity clients are very excited especially as they are often on set or traveling...”
““An early dinner allows for the body to digest the meal, balance blood sugar and clear excess insulin before you head to bed,” says LeVeque, “so you can benefit from a fat-burning, belt-shrinking night of sleep!” We see why Garner and Rossum swear by these ladies.”
“It tracks progress via measurements and weekly photos, and reminds users via push notifications to work out.”
“The dream team of Body By Simone personal trainer Simone De La Rue and nutritionist Kelly LeVeque whose client list includes the likes of Jennifer Garner Emmy Rossum Jessica Alba and Molly Sims have just released an app that gives users access to their expertise for a very nominal monthly...”
“Leave it to two A-list wellness gurus to democratize customized fitness and nutrition programs for the world.”
“It is programmed to provide the customization of a personal workout with me says De La Rue adding This has never been done before in a fitness app But while it may seem the app approach speaks only to the general population De La Rue says hers and LeVeque s...”
“...fee...”
“For a more 360-degree approach, she wanted to include a nutritionist, and because of their several shared clients (Garner and Rossum among them) and complementary beliefs and philosophies, LeVeque was the ideal fit.”",['Sensational']
7,"“She said: ‘[I was told], “It’s going to be hard, the recipient is going to glow and she’s going to recover a lot faster than the donor because she’s getting something she needs and you are losing something you don’t need to lose.”
“Selena Gomez underwent a kidney transplant (Picture: Backgrid)In a chat with Self Magazine Francia Raisa – who donated the kidney to Selena – confessed they both struggled with their mental health throughout the journey.”
“‘Selena is so happy for Camila and Taylor, she love them both and knows they’re going to have the best time on tour together,’ an insider reportedly told HollywoodLife.”
“And the procedure took its toll on the 25-year-old, who ‘went through a depression’ during the process.”
“‘But there’s a part of her that’s envious too.”
“‘Taylor’s her best friend and she can’t help but wish she was going on tour with her.”
“If you've got a celebrity story, video or pictures get in touch with the Metro.co.uk entertainment team by emailing us celebtips@metro.co.uk, calling 020 3615 2145 or by visiting our Submit Stuff page - we'd love to hear from you.”
“‘Selena and I both went through a depression.’We have reached out to Selena and Camila’s reps.MORE : Selena Gomez ‘suffered from depression’ after life-saving kidney transplantGot a showbiz story?”
“AdvertisementAdvertisement‘But more than anything Selena is just happy for Camilla, she knows how much this means to her, it’s so huge.’Selena has had a tough few months, after she revealed she had undergone a kidney transplant for her battle with Lupus.”
“It’s going to be hard.” And it was very hard.”","['Satire', 'Sensational']"
8,"“Additional claims, since Jamie and Katie were spotted walking in Malibu holding hands, have been made regarding Cruise’s reaction to his ex and former co-star coming clean about their relationship.”
“Katie Holmes finally goes public with new man Jamie Foxx I m questioning why she ever agreed to marry Tom The Sun TheSun September 10 2017 It s been no secret that Cruise s relationship with the Church of Scientology has caused both of his marriages to fail and if...”
“A said source indicates that Tom is bothered by the romance and that “Katie is so happy with someone else,” adding that “Tom would love to find his own true love, someone he can share the rest of his life with too.”
“...to ear smile from Tom who also gave an enthusiastic thumbs up...”
“The action star is reportedly “furious” and “envious” about the relationship between Holmes and Foxx and feels a sense of betrayal over it all, as International Business Times states.”
“The actor had recently been injured while filming the latest installment for the Mission Impossible franchise, yet looked much better and entirely unaffected by the Katie Holmes and Jamie Foxx reveal.”
“Tom Cruise is pictured for the first time since ex wife Katie Holmes confirmed her relationship with Jamie Foxx https t co BqKD4cDrxm Daily Mail Celebrity DailyMailCeleb September 6 2017 As The Sun indicated Cruise recently landed in London and fans awaiting the Hollywood heartthrob were greeted with an ear...”
“...the star is to find love again it must be with the approval of the faith...”
“As for Tom being “furious,” this seems a bit far-fetched seeing as the actor was snapped looking as happy as can be, even after news broke that Katie and Jamie are, in fact, an item.”
“[Featured Image by Andrew H. Walker/Getty Images]”","['Agenda Driven', 'Opinion', 'Sensational']"
9,"“Source: BACKGRIDWhat are your thoughts on Taylor's squad no longer being around?”
“Let us know in the comments section.”
“T-Swift is now 28-years-old.”
“Article continues below advertisementBut Karlie Kloss came to the rescue to wish happy birthday to the singer with a cute selfie snap.”
“Source: BACKGRIDGuess it doesn't always pay off to stay off of social media!”
“Article continues below advertisementSource: BACKGRID“Since Taylor’s been in hiding Kendall’s very much the queen bee these days, so what she says goes for the majority of that group.”
“Source: BACKGRIDWhile Taylor already was losing friends, according to reports, one of her latest singles, ""Look What You Made Me Do,"" didn't help matters at all, as she called out Kanye West, Katy Perry, and others, reportedly leaving a former friend, Kendall Jenner, furious.”
“Looks like Taylor is going to have to find some new A-list pals!”
“She’s made it clear that anyone listening or supporting Taylor will be banned from her circle instantly, and the likes of Gigi, Bella and Cara are all doing as they’re told,"" a source said.”
“Article continues below advertisementSource: BACKGRIDBut at least Karlie still is backing Taylor, even if everyone else is remaining silent on her birthday.”","['Agenda Driven', 'Opinion', 'Sensational']"
