,Reason Lists,Labels
0,"“#Kimye4lyfe.”
“They’re doing couple’s therapy and making a big effort to reconnect.” Yikes — here’s to hoping the two can work things out.”
“...work to get them to this point...”
“A separate insider previously told Radar They ve got a long way to go but they want to have their marriage rock solid by the time their new baby arrives They added They ve just never been the same since Kanye s breakdown and it s taken a lot of...”
“What comes out could be devastating to Kanye, his marriage to Kim, and the Kardashian family.”Meanwhile, the hot couple is also reportedly expecting their third child together via surrogate — and seeking the help of a therapist to prepare.”
““Kanye has opened a can of worms by launching this lawsuit.”
“A source told us exclusively, “This whole lawsuit can blow up in Kanye’s face because if this goes to trial, then all of his and Kim Kardashian’s secrets will come out,” a family insider said.”
“MORE: Kylie Jenner Helped Cut Khloé Kardashian’s Hair and It Actually Looks AmazingPreviously, In Touch reported that the rapper, 40, is in the middle of a nasty lawsuit with his insurance company — who refuses to cover damages that are the result of his canceled Saint Pablo Tour.”
“She wants to protect herself, and for all her faults nobody could blame her.”MUSE SEE: Kylie Jenner Is Reportedly Pregnant With Boyfriend Travis Scott’s Baby — and Is Due in January!”
“...a fine tooth comb especially as her kids are so involved and potentially impacted at this point The insider added Kim s worried sick about Kanye s current situation which has incurred millions in legal fees already and is only getting more expensive and complicated...”",['Sensational']
1,"“Tom has never actually given a reason as to why he no longer sees his youngest child.”
“She wants to speak to her dad.""”
“""She's growing up, asking more questions and it's becoming harder to shield her from the whispers.”
“""It's not surprising that Suri is confused by the lack of communication between her parents,"" the source told the publication.”
“...become brainwashed by the community...”
“Insiders revealed to Star magazine that the reason Suri is allegedly not allowed to speak to her father publicly is that of his position in the Scientology community as well as concerns from Katie Holmes that her only daughter could...”
“As far as the wider world is aware, Tom Cruise has not seen his daughter, Suri, for more than five years.”","['Opinion', 'Satire', 'Sensational']"
2,"“Be sure to subscribe to our YouTube channel for fun, exclusive videos with your favorite stars.”
“Love J-14?”
“OK!”
“Magazine is reporting that the ""Wildest Dreams"" singer has been contacting her ex ever since he has been in New York City starring in the Broadway show called Sunday in the Park With George.”
“The tabloid is reporting that a source is saying that Taylor is the one reaching out to the actor since she feels she is now more mature than she was when they dated back in 2010.”
“The source said, “Taylor was so young when they dated, she wasn’t ready for a serious relationship, but now she’s showing Jake how much she’s matured.”
“She’s excited to see where things go.”In 2015, a rumor swirled around saying that the stars were in contact with each other, even though she was dating Calvin Harris at the time.”
“An unidentified source told Star magazine that, “He said he owed Taylor an apology for how things ended between them.”
“In June, Jake ran into Cara Delevingne at The Graham Norton Show and asked for Taylor’s new number.”
“They’ve kept in touch, albeit secretly, ever since.""”","['Opinion', 'Sensational']"
3,"“The LA TV executive said: “Mel was incredibly open about their fights and arguments in front of staff on America’s Got Talent and other shows.”
“One model, who would not be named, even claimed that in recent weeks Stephen has been “acting like a single man”.”
“The writing has been on the wall for a while.”
“(Image: Getty)An insider said: “Ever since they got married, they have been plagued with ­problems.”
“Sources said Mel’s loss was compounded by a series of rows with her film producer hubby over cash.”
“Earlier this month, she posted a snap of her and sister Danielle, 36, holding his hand after he lost a five-year battle with myeloma cancer.”
“As their relationship failed, Mel was reconciled with her family after dad Martin made a plea.”
“Belafonte, 41, denied assaulting her.”
“(Image: PA)There were fears for her three years ago when she turned up for The X Factor panel one Sunday in the UK with bruises and scratches on her face and arms.”
“Their connection by the end was all but burned out.”Mel, 41, fell out with her family when they told her of their concerns over ­ Belafonte ahead of their 2007 wedding.”","['Satire', 'Sensational']"
4,"“He is said to be a ‘love addict’ and his parents’ example is far from encouraging.""”
“One source told The Daily Beast, ""There is always room for doubt because he is a serial commitment-phobe.”
“People don’t care about the Royal wedding because they don’t care about people around here.""”
“Local storeowner Mike Eweje told the Daily Express, ""It’s a stunt for the Royal family.”
“Locals weren't overjoyed by the visit as one accused their charity work of being a 'stunt'.”
“Or has the couple just been spending too much time together carrying out their Royal duties?”
“Was there a fight in the car before they arrived?”
“Like in this video when Harry and Meghan were in Brixton for charity work, she reaches out for her hand but he shuns her away with no explanation.”
“...express.co.ukWhen you're one of the most photographed couples in the world, the paparazzi will be sure to capture moments you don't quite want to be made public.”
“...advertising15 Why Did Harry Really Push Meghan's Hand Away In This Video?”","['Opinion', 'Satire', 'Sensational']"
5,"“[My daughters] look at her like she's the Messiah,"" he said.”
“""We understand each other's lives in a way that most other people couldn't.”
“The singer and actress talked to Harper's Bazaar about her relationship with the retired baseball player, and she stated that she doesn't see a wedding in her immediate future.”
“""I do believe in marriage, and I would love to grow old with somebody in a committed relationship,"" the Shades of Blue star explained.”
“""But I'm not forcing anything right now.""”
“After all, Lopez and Rodriguez haven't been dating for all that long.”
“Since they began their relationship just over a year ago, they've focused on blending their families and cultivating their bond.”
“""It's good, it's healthy; we communicate well,"" she continued.”
“We both entered the public eye in our early 20s and overachieved right from the start.”
“[Jennifer] is such a great role model.”","['Satire', 'Sensational']"
6,"“1 celebrity crush.”For more exclusive celebrity news, pick up the latest issue of In Touch, on newsstands now!”
“Magazine reported that the Fight Club hunk was “ready to move on” with Margot.”
“At the Hollywood Film Awards on Sunday, Nov. 5 in LA, Margot, 27, excitedly approached Angelina Jolie to introduce herself.”
“But instead of a warm reply, Angie “curtly replied, ‘I know who you are’ and turned her back on Margot,” an insider exclusively tells In Touch.”
“According to the source, the Australian-born beauty “looked shocked.” Jealousy may be to blame.”
“When Margot starred in 2015’s The Big Short alongside Angelina’s ex Brad Pitt, “rumors swirled about Brad crushing on Margot and that Angelina had tried to stop Brad from casting Margot in the film,” says the insider.”
“(Photo Credit: Splash)The source says that the mom-of-six — who shares Maddox, 16, Pax, 13, Zahara, 12, Shiloh, 11, Vivienne, 9, and Knox, 9, with Brad, 53 — can’t shake her resentment toward the Suicide Squad actress.”
““It was clear from Angelina’s reaction to Margot that she still holds a grudge,” the source says.”
“Back in November 2016, not long after Angelina, 42, filed for divorce from Brad, OK!”
““He thinks she’s the hottest girl in Hollywood right now,” a source said at the time.”","['Opinion', 'Sensational']"
7,"“Embed Code RestartRelated Gallery...”
“If you are using ad-blocking software, please disable it and reload the page.”
“This video is unavailable because we were unable to load a message from our sponsors.”
“Everything You Need to Know About the Kardashian-Jenner Babies On The Way!”
“Watch the video below for everything you need to know about Kylie Jenner, Khloe Kardashian and Kim Kardashian West's babies-on-the-way.”
“...eighty percent would be expecting a child...”
“Kourtney Kardashian kourtneykardash October 24 2017 MORE Keeping Up With the Kardashian Jenner Pregnancies A Breakdown of Kim Khloe Kylie s Babies on the Way If Kourtney was pregnant the Kardashian Jenner Rugrats style playpen that surely exists would about to get pretty crowded as four of the five sisters...”
“...of context...”
“The interviewer asked me What s a crazy rumor that you ve heard about yourself and my answer was I ve heard that I am pregnant Kourtney Kardashian kourtneykardash October 24 2017 I see online that I said I was pregnant in an interview but that was completely taken out...”
“""I see online that I said I was pregnant in an interview, but that was completely taken out of context.""”",['Sensational']
8,"“Kanye West Tweets 'All Love' for Kate Spade's Family After Sharing His Mental Health StrugglesKanye West Says He Was Diagnosed With a ‘Mental Condition’ at Age 39Related Gallery...”
“Embed Code RestartRELATED CONTENT:Ariana Grande and Pete Davidson Attend Kanye West, Kid Cudi Listening Party Together: Pics!”
“West celebrated his 41st birthday on Saturday with friends, family, music, a mind-bending mentalist and lattes that had the foam made into an image of his face because, of course.”
“West's wife, Kim Kardashian, shared videos and pictures from inside the amazing soiree on social media.”
“They show a fun, festive affair, with West looking relaxed and having fun as world-class mentalist Lior Suchard completely destroyed some minds in the room with some spectacular visual illusions, suggestive powers and what looks suspiciously like some legit mind reading and telekinesis.”
“Suchard bent a spoon rubbing his finger on it and flipped a pair of glasses with what looked like a simple wave of his hand, delighting the ever-living heck out of West and his friends.”
“The party appeared to have had a cave theme, with moss hanging from the ceiling, low light and a mountain-themed birthday cake.”
“Kourtney Kardashian and Kendall Jenner were also in attendance.”
“West looked comfortable holding court, at one point, sitting on a couch and just taking everything in as his music played.”
“And then, there were those lattes with Kanye's face made into the foam.”",['Sensational']
9,"““My little one is very, very generous and very sensitive,” Holmes said, according to People.”
“Numerous reports describe Suri as an intelligent, kind-hearted girl, with Holmes herself opening up about her daughter’s philanthropic heart in a 2015 interview with Today.”
““She’s slowly warming up to the idea of a reunion,” an insider told the Star.”
“But Holmes also was torn because she wants to do what’s best for Suri.”
“...controversial self styled religious organization the Star reported...”
“He s dying to be a part of her life Holmes isn t a fan of a reunion given that she agreed to stay quiet about Cruise and Scientology if he agreed to stay away from their daughter and not try to brainwash her into becoming a part of the...”
“He’s had to watch from afar as Suri grew into a lovely young lady, and he regrets that he’s missed out on so much.”
““But Tom’s tired of being bossed around by them.”
““Tom is a loyal Scientologist, so when church leaders told him he couldn’t see Suri, he didn’t question it,” an insider told the Star.”
“According to Hollywood Life, citing a report by Star magazine, Cruise ached over the fact that he had been an absent father and not seen his daughter in more than five years, because his Church of Scientology bosses told him he couldn’t see her.”","['Opinion', 'Satire', 'Sensational']"
