,Reason Lists,Labels
0,"“After fans pointed out it was the first time Underwood had been photographed since her accident, Gang reassured them that she looked “amazing” and added that she had “no clue” Underwood was injured.”
“...not quite looking the same However several weeks earlier on Dec 12 Below Deck alum Adrienne Gang posted a photo of herself posing with Underwood at the gym...”
“I ll spare you the gruesome details but when I came out of surgery the night of my fall the doctor told Underwood s husband Mike that he had put between 40 and 50 stitches in Seven weeks after the accident Underwood said that she s on the mend but...”
““It’s crazy how a freak random accident can change your life.”She continued: “In addition to breaking my wrist, I somehow managed to injure my face as well.”
““There is also another part of the story that I haven’t been ready to talk about since I have still been living it and there has been much uncertainty as to how things will end up,” she wrote in a note to her fan club members.”
“However, it wasn't until New Year's Eve that Underwood, 35, revealed the fall also caused severe cuts to her face.”
“The country star fell outside her Nashville home, resulting in a broken her wrist.”
“Carrie Underwood is on the road to recovery after suffering a scary accident in November that left her with more than 40 stitches in her face.”",['Sensational']
1,"“Although her children are all growing up and have each entered their teenage years, Kate admitted in a recent Kate Plus 8 TLC promo that she still worries about their pasts, presents and futures.”
“I love you guys!” she continued.”
““I love you all and NO MATTER WHAT it requires of me, I will ALWAYS be there for you; I’ll always be your biggest cheerleader, your role model by example, your shoulder to cry on, the hug and laugh you need, and your mommy and friend!”
“At this moment (7:51-7:53 am) 13 years ago, my life and heart were completed with your births!” the Kate Plus 8 star began.”
““HAPPY 13th BIRTHDAY, my precious Alexis, Hannah, Aaden, Collin, Leah and Joel!”
“WATCH: Story Behind the Story: A Lesson Kate Gosselin Had to Learn the Hard WayThis past May, the former couple’s sextuplets turned 13, and Kate shared a heartfelt Instagram post to celebrate the milestone.”
“They finalized their divorce in 2009.”
“Collin Hannah Leah and Joel each 13”
“No one was arrested and the daughter did go home with the father after she expressed that was her desire to do The former Jon Kate Plus 8 stars welcomed eight children over the course of their 10 year marriage twins Mady and Cara both 16 and sextuplets Aaden Alexis...”
““The call came in at 1:10 this afternoon for a verbal domestic argument … over the custody of one of their 13-year-old daughters,” a Wyomissing Police Department spokesperson told Entertainment Tonight.”",['Sensational']
2,"“You may be able to find more information about this and similar content at piano.io...”
“This content is created and maintained by a third party, and imported onto this page to help users provide their email addresses.”
“[h/t E!]”
“Let us all aspire to someday reach this level of extra.”
“OnlineWhile Karl Benz may be credited as the inventor of the first automobile, let the history books reflect that Khloe Kardashian single-handedly reinvented driver's license photos in the year 2017.”
“E!”
“Flawless.”
“And the end result?”
“Malika Haqq, meanwhile, was on-hand to give Khloe a few glam touchups before the photo session.”
“OnlineKUWTK lighting director Landon Hosto was there to direct the photo session and hold up a giant round lighting fixture around Khloe's face—which surely the folks at the DMV really enjoyed.”",['Sensational']
3,"“They plan to honeymoon in Tahiti.”
“Dugal, who is a nurse at Duke University Hospital, wore a gown by Morilee.”
“I support her dreams and she supports mine.”His song, “This Is it,’ is about their relationship and his proposal which he pulled off in a secluded spot on Grandfather Mountain about 200 miles northwest of Garner, a Raleigh suburb.”
““That kind of story doesn’t happen too often nowadays.”
““We’ve been dating six years and have known each other our whole lives,” McCreery told People.”
“The pair first met in kindergarten in their hometown of Garner, North Carolina.”
“The Season 10 “American Idol” winner wed Gabi Dugal in the North Carolina mountains Saturday, People reported.”
“Story highlights The pair wed Saturday They first met in kindergarten(CNN) —Their love story inspired his song and this weekend Scotty McCreery married his longtime girlfriend.”
“Singer Scotty McCreery and Gabi Dugal attend the 53rd Academy of Country Music Awards on April 15, 2018, in Las Vegas.”","['Opinion', 'Sensational']"
4,"“VIDEO: The Five Biggest Haircut Trends of 2020”
“...in January...”
“To help you figure out how to wear your hair in the new year we ve rounded up the five biggest haircut trends of 2020 so you ll be sure of what you want before you head to the salon...”
“Or, you can get the look instantly with the help of some clip in extensions.”
“...inspiration...”
“RELATED The 10 Hairstyles You ll See Everywhere This Winter But if you swear that 2020 is going to be the year you finally grow out your hair let Jennifer Lopez and Kim Kardashian s extra long lengths be your...”
“As seen on Kerry Washington, 2020's bob has textured, softer edges, and looks amazing whether you part it down the middle or off to the side.”
“But there will be a few tweaks.”
“For anyone with a blunt bob — the most popular haircut of the past few years — you probably already guessed that the cut will still be going strong into the next decade.”
“This decade's first big hair trends include looks at every length that can be tailored to your hair texture and personal style.”",['Satire']
5,"“Bloom is starring as Will Turner in Pirates of the Caribbean: Dead Men Tell No Tales which opened this weekend.”
“They have one son, Flynn.”
“Kerr and British actor Orlando Bloom were married for six years but split in 2013.”
“This will be Kerr's second marriage and Spiegel's first.”
“Kerr, 34, posted news of her engagement to the billionaire Spiegel, 26, in July on Instagram with a black-and-white photo of her engagement ring and the caption, ""I said, 'Yes!!!'”
“The nuptials took place in Spiegel's backyard with around 40 guests, according to People.”
“News reported.”
“Bryan AlexanderUSA TODAYAustralian supermodel Miranda Kerr married Snapchat CEO and founder Evan Spiegel tied the knot Saturday in an intimate ceremony, People.com and E!”",['Sensational']
6,"“— Continue the conversation with Matt Young on Facebook or Twitter.”
“Despite promising she’s not using, viewers on the hit reality show, on which Ms Evans has appeared since 2011, aren’t so sure.”
“We are writing down your information.’”She said that when Child Protective Services arrived for the wellness check, they closed the case soon after.”
“We are not here to judge.”
“I can’t eat.’ And they said, ‘OK, some mums do that.”
““I said, ‘I have really bad esophageal spasms and I throw up every five minutes.”
““I said, ‘I did within the past 30 days,’” she explained.”
“Ms Evans said the chemical compound was found shortly after she had given birth to her daughter just over one year ago after Child Protective Services asked her if she had smoked during her pregnancy.”
“Daughter Ensley did not test positive.”
“I tested positive for THC,” the reality star, 26, said.”","['Opinion', 'Satire']"
7,"“...lady, the Old Spice guy and our favorite actors like Dustin Hoffman, John Cleese and Ken Jeong hawking various wares.”
“A clip montage saluting broadcast advertising is a humorous look back at bite-sized pop culture ranging from the ""Where's the beef?""”
“Jack Donaghy still rules.”
“It's OK, Alec.”
“He is met with silence.”
“Apparently, Fey had just said to him, ""If you know Amy, she's doing Amy.""”
“""She's doing Poehler,"" Baldwin says perplexingly of Best Supporting Actress winner Melissa Leo.”
“Worst Delivery: Alec Baldwin still loves boss and 30 Rock co-star Tina Fey, so much so that he includes one of her jokes in his acceptance speech.”
“Check out all the SAG Awards' fashion hits and misses8.”
“A spacey, dark-lipped Paz de la Huerta commandeers the mic after Steve Buscemi's speech for Boardwalk Empire's drama ensemble win, to thank the people on her own list.”","['Agenda Driven', 'Journalism', 'Opinion', 'Satire', 'Sensational', 'Wiki']"
8,"“Let's just hope Nick Cannon can keep up.”
“As for Pons, this won't be the last time she plays hostess.”
“Pons is currently in the webseries Amigos, a Latino parody of Friends, alongside fellow YouTubers Rudy Mancuso, Hannah Stocking, Anwar Jibawi, Ana Marte, and Juanpa Zurita.”
“The 22-year-old Venezuelan-American actress first cut her teeth on Vine, and now has a widely popular YouTube account, which boasts over 10,000,000 subscribers.”
“So how did she end up co-hosting the Teen Choice Awards?”
“""LATINA AND PROUD,"" her Twitter bio reads, in part.”
“According to an interview she did with The Cut last year, Pons was born in Venezuela and moved to Miami with her parents when she was 5.”
“The next season of the singing competition show airs Oct. 14, per Variety.”
“The content creator is set to be the next host of La Voz... México — the Mexican version of The Voice.”
“And, per another Entertainment Tonight report, Bebe Rexha will perform ""I'm a Mess,"" her hit single.”","['Satire', 'Sensational']"
9,"““There was a history of suicidal ideation [in Bennington].“”
““Autopsy findings are characteristic of suicidal hanging,” deputy medical examiner Dr. Christopher Rogers’ report reads.”
“The report coincides with June’s suicide report.”
“A prescription bottle of Zolpidem (the generic version of the sleep aid Ambien) and a small amount of beer was also found in Bennington’s bedroom.”
“An earlier version of this story reported MDMA (ecstasy) was also detected, though TMZ now asserts that after Bennington's blood tested ""presumptive positive"" for the drug, two subsequent tests disproved this.”
“The findings, published through TMZ, show ""a trace amount"" of alcohol in the singer's system at the time of death.”
“On Tuesday (Dec. 5), further details have emerged detailing the conditions of Bennington’s death, via autopsy and toxicology results.”
“The tragic, unexpected death of Linkin Park singer Chester Bennington was ruled a suicide by hanging on July 20, when his body was discovered in his Los Angeles home.”","['Journalism', 'Satire', 'Sensational']"
