,Reason Lists,Labels
0,"“...has amassed 438 000 signatures and there is still enthusiasm among LMS fans about the show coming back especially following Roseanne s return...”
“It became a rallying cry for conservatives with a petition launched that called for ABC to bring back a show that appeals to a broad swath of Americans who find very few shows that extol the virtues with which they can identify namely conservative values A year later the petition...”
“It’s the fans!”
“When I heard the offer to create more episodes of Last Man Standing, I did a fist pump so hard I threw my back out.”
“Now we get the news from Fox that it’s time to get back out on that diamond – hell yes, I’m excited!”
“It leaves you sitting in the dugout, holding a bat and puzzled.”
““Team LMS was in the sixth inning, ahead by four runs, stands were packed and then for no reason, they call off the game.”
““Excited?,” he said today.”
“Allen has been vocal about his disappointment over the cancellation of Last Man Standing by ABC and his hope to see it come back.”
“Created by Jack Burditt, Last Man Standing stars Allen as Mike Baxter, a married father of three girls, who tries to maintain his manliness in a world increasingly dominated by women.”","['Satire', 'Sensational']"
1,"“Embed Code RestartRelated Gallery...”
“Port, however, left The Hills after season four to star in her own spin-off, The City, which aired from 2008 to 2010.”
“The 33-year-old former reality star and fashion designer took to Instagram Story on Friday to share a video of herself singing along to the MTV show's theme song, ""Unwritten"" by Natasha Bedingfield, while her 11-month-old son, Sonny, listens.”
“In the clip, Port is driving in her car and belting out the lyrics, ""Feel the rain on your skin, no one else can feel it for you.”
“Only you can let it in.”
“No one else, no one else, can speak the words on your lips.""”
“She then takes a moment and tells her baby boy, ""Sonny, this is momma's song.""”
“The video comes eight years after the reality show, which ran for six seasons, aired its final episode on July 13, 2010.”
“Since then, the Los Angeles native tied the knot with Tim Rosenman in November 2015, and they welcomed their son, Sonny, on July 27, 2017.”
“If you are using ad-blocking software, please disable it and reload the page.”",['Sensational']
2,"“""That was what the alarm clock was set to.""”
“""(It's) the song Adrian and I woke up to every morning the first year we were together,"" Maines told USA TODAY at the time of release.”
“When Maines released her 2013 solo rock album, Mother, she covered Jeff Buckley's Lover, You Should've Come Over.”
“Maines made headlines with the Dixie Chicks when the band returned to the Country Music Awards last year, singing Daddy Lessons with Beyoncé.”
“Pasdar stars on Agents of S.H.I.E.L.D.”
“They met at Dixie Chicks bandmate Emily Robison Strayer's wedding, where Maines served as a bridesmaid and Pasdar was a groomsman.”
“The couple has been together for 17 years, marrying at the A Little White Wedding Chapel in Las Vegas in 2000.”
“""It's a private family matter,"" Maines' rep, Cindi Berger, tells USA TODAY.”
“The Dixie Chicks singer, 42, shares two sons, Jackson Slade, 16, and Beckett Finn,13, with Pasdar, 52.”
“Andrea MandellUSA TODAYNatalie Maines has filed for divorce from her husband, actor Adrian Pasdar, USA TODAY has confirmed.”","['Opinion', 'Sensational']"
3,"“Sure, she winkingly features shots of peeled citrus and oysters, but Monae remains as frank about the female form and sexuality as ever, challenging the rest of us to do the same.”
“Janelle Monae/YouTubeTechnically, these should be called “vulva pants.” The word vagina is often used to refer to what is actually called the vulva, which consists of the whole external shebang: the labia, clitoris, vagina (the actual orifice), and urethra.”
“...framing the deep magenta opening blooming between her legs...”
“Subtlety is not welcome here.”
“These are vagina pants.”
“To rule out the possibility that prudish viewers might mistake them for something less primal blossoming flowers perhaps or an avant garde tutu Monae includes a shot of her pal Thor Ragnorok actress Tessa Thompson poking her head out between their lips like a beautiful adult baby popping through the...”
“...birth canal though some have speculated she s the clitoris...”
“In addition to the pants’ unapologetically loud-and-proud celebration of the female form, what makes them such a refreshing statement is the fact that they’re actually quite anatomically accurate.”
“Despite what the porn industry might suggest, vaginas are complicated and multi-layered — just like these pants.”
“In case it wasn't clear, these are vagina pants.”",['Satire']
4,"““And we’re all sort of workers among workers and women among women, sort of rolling up our sleeves and doing whatever sort of comes to the forefront.”Says Kennedy about speaking for women without public profiles, “We have to maintain the momentum of this conversation because they can’t.””
“We deserve the same respect.”Ross of ABC’s Black-ish says, “At this moment it’s a campaign.”
“...or not...”
“And I think it s treating people as fellow humans and and it s not because you have a daughter that you respect a woman it s not because you have a wife or a sister it s because we re human beings whether we re related to a man...”
“We’re all humans,” Portman says.”
““We’re humans.”
“But now is not that time.”Witherspoon talks about her own sexual assault at 16 by a director.”
“And certain times that was our only option.”
“In excerpts released by CBS, Witherspoon says about the movement to take on sexual harassment, “There’s moments that you have to evaluate whether silence is going to be your only option.”
“Watch a clip above.”","['Opinion', 'Sensational']"
5,"“﻿”
“Through each storyline pivot, the focus is lost, and it never reclaims any footing it may have had in the first place.”
“Never sticking to a particular type, she has run the gamut in her choice of films from romantic comedies (“The Wedding Planner,” “Maid in Manhattan,” “Monster-in-Law”) to thrillers (“The Cell,” “Anaconda”) to biopics (“El Cantante,” “Selena”) and beyond.”
““Second Act” is her first live-action film since 2015’s “The Boy Next Door,” and it feels like a confused puppy, caught between a stale script and a very confused storyline that frequently loses focus.”
“Maya (Jennifer Lopez) is a big-box store assistant manager who has goals.”
“She wants to wow her boss (Larry Miller) in the hopes of getting a well-deserved promotion to general manager.”
“Instead, he introduces her to the white guy (Dan Bucatinsky) with an Ivy League MBA he hired for the position.”
“Why?”
“Because she isn’t a college grad, and no matter how many years she has put into the store, how loved she is by her co-workers, or how much money she’s made them, no degree means no promotion.”
“Her best friend Joan (Leah Remini) provides a shoulder to cry on while simultaneously pushing her to marry (and have a family with) boyfriend Trey (Milo Ventimiglia), from whom she is hiding a big secret.”",['Sensational']
6,"“ET on ABC.”
“It’s an emotional curtain call.”Image zoom Credit: Jack Rowand/ABCOnce Upon a Time returns Friday, Oct. 6 at 8 p.m.”
““We’re moving forward past the end of season 6, seeing what happened with Emma and Hook, and how it relates to the events in Hyperion Heights.”
““We will be getting closure on her story in what we feel is a satisfying way.”Image zoom Credit: Jack Rowand/ABC“What we’re not doing is a flashback story where we’re seeing stuff prior to, or during, the previous six seasons,” EP Adam Horowitz adds.”
““We get to find out what has happened with Emma and Hook [Colin O’Donoghue] since our happy ending we showed last year,” executive producer Edward Kitsis tells EW.”
“However, her character, Emma, will return for one episode in season 7, the Hook-centric second outing aptly titled “A Pirate’s Life.” Details surrounding the hour are being kept tightly under wraps.”
“At the close of season 6, Morrison exited the ABC fairy tale drama.”
“Get ready, Once Upon a Time fans: Jennifer Morrison will be reprising her role as Emma Swan for what the OUAT bosses are calling “an emotional curtain call” — and EW has the exclusive first look.”
“Follow the hashtag #50Scoops50Days on Twitter and Instagram to keep up with the latest, and check EW.com/50-Scoops for all the news and surprises.”
“...of your favorite shows...”","['Opinion', 'Sensational']"
7,"“Last week, he revealed he was going to therapy after Catelynn returned to rehab to work on overcoming trauma from her childhood.”
““Just know that I love you no matter what,” he told her.”
“...in almost eight weeksTyler Baltierra is loving his health kick and he’s helping out his fans when it comes to starting on the right step.”
“The Teen Mom OG star, 26, tweeted his excitement about losing 30 lbs.”
“...in almost eight weeks.”
“Get push notifications with news, features and more.”
““The cool thing is, I’m actually learning how to cook pretty decent now!”
“Almost been 8 weeks since I made the decision to eat healthier & I’m down about 30lbs & I FEEL GREAT!”
“#Motivated,” he tweeted.”
“When a fan asked what diet he was on he tweeted back I m not really on a diet I just started caring more deeply about what I was putting in my body Image zoom Credit Tyler Baltierra Instagram Baltierra continued with a few health tips on how to eat...”","['Satire', 'Sensational']"
8,"“Hear more in the video below.”
“Being naked is part of what makes us human,"" Jackson wrote.”
“The 19-year-old model and actress took to Instagram on Friday to share some photos from her visit to a spiritual sanctuary.”
““Bark to skin,” Jackson, the second child and only daughter of late singer Michael Jackson, wrote.”
“WATCH: Paris Jackson Teases Guest Appearance on 'Star,' Wants to 'Show My Acting Capabilities'The Star actress shared multiple photos, including one of her kneeling in front of a large Buddha statue and others of her spiritual relics.”
“WATCH: Paris Jackson Believes Dad Michael Jackson Was Murdered: 'All the Arrows Point to That'This isn’t the first time Jackson has bared it all on social media.”
“In May, she shared another topless photo on Instagram and revealed that she thinks “being naked is part of what makes us human.”""I'll say it again for those questioning what I stand for and how I express myself.”
“Nudity started as a movement for ‘going back to nature’, ‘expressing freedom’, ‘being healthier’ and was even called a philosophy.”
“""For me, it helps me feel more connected to mama gaia.”
“It is who I am and I refuse to shy away and keep my beliefs a secret.""”",['Sensational']
9,"“It’s very painful.””
““She’s not inviting me to her own wedding.”
“‘My mother Barbara is not invited,’ ” the 64-year-old said.”
““She’s been saying she’s having her wedding, running around with her family of friends, but you know what she says?”
“Barbara Evans told PEOPLE she has been left off the guest list for her daughter’s upcoming wedding.”
“When the MTV star recently went wedding dress shopping, her mother was noticeably absent.”
“She also has two sons from previous relationships: Jace, 7, with ex Andrew Lewis, and Kaiser, 2, with ex-fiancé Nathan Griffith.”
“The couple announced their engagement in February and revealed their Sept. 23 wedding date this past July with a romantic Instagram photo captioned: “I’m ready to make my life forever with you.”Eason is the father of Evans’ third child, 6-month-old daughter Ensley.”
“The mother of three recently released her memoir Read Between the Lines: From the Diary of a Teenage Mom in which she describes Eason as being “so different from the other men I had been with.”“I finally snagged a good man,” she writes.”
““#WeddingCake #September #SaveTheDate @easondavid88 (excuse my face, no makeup).”In the photo, Evans and Eason sit side-by-side in front of a white platter, which has a variation of cake flavors and frostings for the couple to try.”",['Sensational']
