,Reason Lists,Labels
0,"“Tell us in the comments!”
“Watch it here:Fallon has chatted with multiple members of the Star Wars cast over past few weeks, including John Boyega, who talked about Prince Harry’s and Prince William’s cameos in the upcoming film:Are you seeing Star Wars: The Last Jedi this weekend?”
“Yoda, Darth Vader, C-3PO, and Jabba the Hutt all make appearances in the funny video.”
“In honor of Star Wars: The Last Jedi hitting theaters this week, Jimmy Fallon and the Tonight Show team made a hilarious mashup video of characters from all the movies singing “MMMBop” by Hanson.”
“This is the Star Wars mashup we’re looking for.”
“He may be small in stature, but this Jedi master, who was rendered in CGI in the Star Wars prequels, wields one heck of a lightsaber.”","['Satire', 'Sensational']"
1,"“Week pulling off some killer looks that only a fashion trendsetter could...”
“...comes to fashion and sports thousands of dollars worth of clothing by some of the top designers Recently she s been traveling the world on her Spider Man Homecoming press tour and making an appearance at Paris Haute Couture Fashion...”
“You can catch the quadruple threat actress singer dancer and designer at any red carpet press event or even just walking the streets in her eye catching style Working with her stylist Law Roach Zendaya pushes the envelope when it...”
“Former Disney star Zendaya is on top of her fashion game lately, thanks to her killer sense of style.”","['Satire', 'Sensational']"
2,"“The couple announced their engagement few months later and they have now three children together.”
“Two years after his retirement from the sport, the once-married former NFL player started dating singer Jessica Simpson.”
“The following year he got re-signed by the team, but the Saints released him for good on July 31, 2008.”
“He remained with the San Francisco 49ers until 2006, and he signed a one-year contract with the New Orleans Saints in 2007.”
“But still, he did miss all of the 2003 and 2005seasons, due to injuries.”
“When healthy, he was a big contributor to the 49ers passing game.”
“He turned pro after he was drafted by the San Francisco 49ers in the seventh round of the 2001 NFL Draft.”
“He was the one to catch 21 receptions for 244 yards in Yale's come-from-behind victory against Harvard in 1999, including the game-winning touchdown catch.”
“Athletically gifted Johnson first got the chance to flaunt his football skills on a wider scale at Yale, where he played as a wide receiver.”
“Born Eric Maxwell Johnson on September 15, 1979, in Needham, Massachusetts, US, he played as a tight end in the National Football League.”","['Journalism', 'Opinion', 'Sensational']"
3,"“So get voting now, because a mind filled with Real Housewives knowledge is a terrible thing to waste.”
“Luann will discuss her divorce with the WWHL host from her home in the Hamptons.”
“Create a free profile to get unlimited access to exclusive videos, sweepstakes, and more!”
“Luann de Lesseps will sit down with Andy Cohen to discuss her split from Tom D'Agostino at her home in Sag Harbor on Wednesday, September 6 at 11/10c.”
“The special, Watch What Happens Live One-on-One with Luann de Lesseps, will mark her first interview of this nature since announcing her divorce earlier this month.”
“Check out a preview of the interview, above.”
“The Real Housewives of New York City mom will get candid about the red flags she ignored, the rumors surrounding Tom's loyalty to the Big Apple pal and what finally led to the separation.”
“Andy and Luann will sit down and discuss her split from Tom in an interview debuting on September 6.”
“And don't forget to tune in this Wednesday, August 30, at 8/9c to check out Part 3 of the RHONY Season 9 reunion.”
“Until then, be sure to check out all things Real Housewives Awards at Bravotv.com/RHAwards for lots more fun and extra credit.”","['Agenda Driven', 'Journalism', 'Opinion', 'Satire', 'Sensational', 'Wiki']"
4,"“...say...”
“After peering into the small slot that a patient lies in as their body is scanned the Duke joked I wouldn t like to lie in there for too much I m not sure it s as roomy as they...”
“The equipment will be trialled at the end of the year but only the MR (magnetic resonance) imaging facility will be used, with the radiotherapy to follow.”
“...targeted precisely in real time...”
“William who is the hospital s president was also shown a 10 million MR Linac scanner the first of its kind in the country that combines radiotherapy treatment with traditional imaging and has the potential to allow tumours to be...”
“She said: ""We just introduced him as William, he was really relaxed and friendly and spent a lot of time talking to the patients, not many people spotted him - one lady said he was a lookalike.""”
“...that visit...”
“Patient Charlie Miller three with parents Daryl and Sally Credit PA Radiotherapy aid Fiona Bragg 55 who had previously met William at the south London hospital in 2005 recalled how she showed the Duke how to check patients in during...”
“""And being a dad with two young children you can see how he relates very well to the children.""”
“Mr Wood, 45, added: ""It's particularly nice he's come around, it shows he's interested in the Royal Marsden and the patients - it gives a boost to everyone.”","['Satire', 'Sensational']"
5,"“See a sneak peek of all the pieces in the line at Target.com.”
“In fact, it even has a whole assortment of wreaths, ornaments and stockings that will let you channel your inner Joanna as you get your house ready for Santa.”
“That’s because Chip and Joanna Gaines’ new line, Hearth and Hand, will officially be launching at Target stores and Target.com.”
“While we're still mourning the announcement that ""Fixer Upper"" is ending, Chip and Joanna Gaines have more in store for us.”
“Nathan Congleton / NBCThe collection was created exclusively for Target in collaboration with the HGTV couple’s home and lifestyle brand, Magnolia.”
“From home decor to family sleepwear, the line features pieces in the rustic-chic style we’ve come to love and expect from the duo — and at a fraction of the cost.”
“For example, items like these embroidered placemats start at just $4.99.”
“(Score!)”
“The icing on top of the Magnolia cake?”
“The line comes at the perfect time for holiday shopping and decorating.”","['Opinion', 'Sensational']"
6,"“You may be able to find more information about this and similar content at piano.io...”
“This content is created and maintained by a third party, and imported onto this page to help users provide their email addresses.”
“Emma Baty Emma Baty is the Associate Entertainment Editor at Cosmopolitan who focuses on movies and TV.”
“Follow Emma on Instagram.”
“Bring on allllll the fried chicken.”
“YES DEMI.”
“It's like, sometimes that's what you want and it's OK to treat yourself every once in a while.""”
“""I think that dieting is something that we've been forced to kind of do because of the diet culture...we're praised if we don't eat fried chicken and we eat a salad,"" she said.”
“Instagram stories @DdLovatoDieting isn't part of her life, but she does bring a nutritionist on tour with her as well as a personal trainer to stay healthy.”
“She's been vocal in the past about suffering from eating disorders and depression, and has said loving herself has always been a struggle.”",['Sensational']
7,"“Embed Code RestartRelated Gallery...”
“If you are using ad-blocking software, please disable it and reload the page.”
“Kim Kardashian West Tells All About Parisian Gunpoint Robbery on 'Keeping Up With the Kardashians' This video is unavailable because we were unable to load a message from our sponsors.”
“For more on the Kardashians watch the video below.”
“The new season will focus on Kim as she debates removing herself from the spotlight to focus on her family after the traumatic experience in Paris, Khloe’s relationship with Tristan, and Kourtney trying to figure out how to best co-parent with Scott.”
“RELATED: Khloe Kardashian Shares Sexy Bikini Pic of Mom Kris Jenner: '6 Kids and Bad'The Keeping Up with the Kardashians 10 Year Anniversary Special airs Sunday, Sept. 24, with the 14th season of Keeping Up With the Kardashians premiering Oct. 1.”
“""I can't even remember a time before Keeping Up,"" says Kylie in the clip as scenes of the family flash on the screen behind them.”
“From breakups to weddings, to births and all the drama and happy moments in between, the family discusses their unforgettable moments that they've shared with the world.”
“WATCH: Kim Kardashian Takes a Trip Down Memory Lane at Her Old HouseThe first teaser for the upcoming special shows Ryan Seacrest sitting down with Kris Jenner, Kim, Khloe, Kourtney, Kendall and Kylie to reflect back on the most monumental events in their lives.”
“The hit reality show which introduced the world to the Kardashian and Jenner clan is celebrating 10 years of being on-air with a special 90-minute television event, Keeping Up with the Kardashians 10 Year Anniversary Special.”","['Opinion', 'Sensational']"
8,"“...series...”
“It s unclear what exactly has changed in the intervening weeks to bring back Sense8 for a final episode but fans of the show that were disappointed by season 2 s cliffhanger should at least take solace in the fact that there will be some kind of closure on the...”
“...we can t The show was praised for its incredibly diverse cast of characters but the multiple location conceit meant that Sense8 was also one of the most expensive shows on television some estimates were putting it at 9 million per episode which may have contributed to the cancelation...”
“Posted by Sense8 on Thursday June 29 2017 The news is particularly unexpected given that Netflix previously posted a response to the multitude of fan campaigns a week after the cancelation apologetically stating We ve thought long and hard here at Netflix to try to make it work but unfortunately...”
“Tell your cluster.”
“2 hour finale episode in the works.”
“Death doesn't let you say goodbye.”
“It will air in 2018, as announced through a letter from creator Lana Wachowski on the show’s Facebook page.”
“After getting canceled by Netflix at the beginning of June following the release of its second season, Sense8 is now getting a last-minute stay of execution in the form of a two-hour special.”",['Sensational']
9,"“Swift makes no secret of the fact that she is a big fan of the Rhimes-produced “Grey’s Anatomy.” Adweek reports Swift named her cat Meredith after a character on the show played by Ellen Pompeo, who appeared in Swift’s 2014 “Bad Blood” video.”
“That culminated in Shonda Rhimes, who produces the TGIT shows, tweeting out a mention of Swift and her new single.”
““Look What You Made Me Do” was also featured in ABC’s Thursday night TGIT lineup promos that began airing the day the single dropped, concurrent with a steady push on social media, with accounts for ABC’s three TGIT shows pumping hashtags for #TGITaylor, #Reputation and #LookWhatYouMadeMeDo.”
“It’s unknown whether her sports foray is a feint at rival pop queen Katy Perry, whose basketball themed “Swish Swish” was released in May, followed by a hoop-themed music video in August.”
“...pic.twitter.com/pojroWJRHL — ESPN (@espn) September 3, 2017That release shattered multiple records, paving the way for a season of Swift.”
“Right NOW on ABC and streaming live on the ESPN App.”
“3 Florida State.”
“No.”
“1 Alabama.”","['Opinion', 'Sensational']"
