,Reason Lists,Labels
0,"““New York City wasn’t ever going to be home for Jen.”With reporting by Jen Heger.”
““Jen tried the whole living in New York City thing with Justin, but at heart, she is a California girl,” a source previously told Us.”
“Above all, we are determined to maintain the deep respect and love that we have for one another.”The separation was caused in part by distance.”
“Whatever else is printed about us that is not directly from us, is someone else’s fictional narrative.”
“...to convey the truth directly...”
“We are two best friends who have decided to part ways as a couple but look forward to continuing our cherished friendship Aniston 49 and Theroux 46 added Normally we would do this privately but given that the gossip industry cannot resist an opportunity to speculate and invent we wanted...”
““This decision was mutual and lovingly made at the end of last year.”
““In an effort to reduce any further speculation, we have decided to announce our separation,” they told Us in a joint statement on Thursday, February 15.”
“He didn’t want to lose her, so they got married.”In the end, things didn’t work out and the couple decided to call it quits after two years of marriage.”
““It was obvious Jen needed more than an engagement or to be life partners with Justin.”","['Satire', 'Sensational']"
1,"“The little girl, named Chicago, was born January 15.”
“Us also broke the news that Kim Kardashian and Kanye West were expecting their third child, a baby girl, via surrogate.”
“The 20-year-old reality star has welcomed her first child with boyfriend Travis Scott on February 1.”
“Jenner, who never confirmed her pregnancy, announced her baby’s arrival in an Instagram post on Sunday, February 4.”
““I’m sorry for keeping you in the dark through all the assumptions,” the new mom wrote.”
““I understand you’re used to me bringing you along on all my journeys.”
“...my pregnancy was one I chose not to do in front of the world.”
“I knew for myself i needed to prepare for this role of a lifetime in the most positive, stress free, and healthy way i knew how.”
“...there was no gotcha moment, no big paid reveal i had planned.”
“I knew my baby would feel every stress and every emotion so I chose to do it this way for my little life and our happiness pregnancy has been the most beautiful empowering and life changing experience I ve had in m entire life and I m actually going to...”","['Satire', 'Sensational']"
2,"“(Rodriguez, despite his rocky tenure with the team, is now a “special instructor” in pinstripes.)”
“...next day when the pair decamped to noted hotspot George M Steinbrenner Field in noted love nest Tampa Florida to quietly drop in on New York Yankees spring training...”
“That was the state of affairs earlier this year.”
“Sometimes it comes at an inopportune time, like a month before Drake raps about drunk-texting you.”
“Sometimes it shows up when you’re least expecting it, like less than a month after you’ve announced your breakup with Silicon Valley CEO Anne Wojcicki.”
“Love is thorny, friends.”
“We’re about to find out.”
“If Alex Rodriguez had Jennifer Lopez’s love, and she gave him all her trust, would he comfort her?”
“Let’s do what any good gossip cop would do: establish a timeline and subject paparazzi photos to extreme scrutiny.”
“How did we get here?”",['Satire']
3,"“Now that time has gone by and they’re both single again, it wouldn’t surprise us if they find their way back into each other’s arms.”
“Only time will tell whether or not they rekindle a romance but the two have seemed to stay friendly over the years.”
“After a highly public marriage and split, the former lovebirds are used to being in the spotlight both professionally and personally.”
“...s concern for Jen may be appropriate since there s been reports that Jen and Brad have been talking regularly ever since her split from Justin...”
“Courteney s warning made it clear to Jen that friendly conversation with Brad may be OK but she better not jump back in bed with him just because she is feeling weak or is going through a tough breakup Courteney...”
““Courteney pressured Jen as she issued a stern warning, move forward and find someone new,” the source continued.”
“...go back to something that already ended badly...”
“Through good times and the bad Courteney has helped Jen through relationship issues over the years and she still feels very protective of her friend Now that Jen is single Courteney wants her to get a fresh start and not...”
““Courteney was with Jen through it all with Brad and with Justin too.”
““Courteney immediately reached out to Jennifer urging her to leave Brad in the past after hearing rumors that Jen may be rekindling things with her ex,” a source close to Courteney EXCLUSIVELY told HollywoodLife.”","['Satire', 'Sensational']"
4,"“(Like Brooke Shields and Glenn Close!)”
“Not only are the couple each great-great-grandchildren of Queen Victoria, making them third cousins, they also share an ancestor in Christian IX of Denmark, who was Phillip’s great-grandfather and Elizabeth’s great-great-grandfather, thus making them second cousins once removed.”
“As a 2000 New York Observer profile observed, when asked about Gwyneth, “a wary look crossed Ms. Moennig’s eyes and her facial muscles seemed to freeze up.”Later, she revealed a certain gratefulness for their lack of resemblance: “We’re totally different people.”
“Gwyneth Paltrow and Katherine MoennigEven before she came to fame on The L Word, actress Katherine Moennig was haunted by questions about her blonder, goopier cousin.”
“Other Coppola cousins in the entertainment industry include Sofia’s older brother Roman, who co-wrote The Darjeeling Limited and Moonrise Kingdom, and Jason’s younger brother Robert, lead singer of the band Rooney.”
“...his favorite superheroes and became the Internet s One True God...”
“Decades later the second generation of Coppola cousins has gotten mixed up in the family business Frances s daughter Sofia and Talia s son Jason have each followed in their parents footsteps while their cousin Nicolas son of the comparatively unknown August Coppola took a new name from one of...”
“Sofia Coppola, Jason Schwartzman and Nicolas CageComposer Carmine Coppola unwittingly spawned a Hollywood dynasty: His son Francis became the famed director of The Godfather and Apocalypse Now, while his daughter Talia Shire starred as Adrian in the Rocky movies.”
“Mapother has acted in five films with Cruise – Born on the Fourth of July, Magnolia, Mission: Impossible II, Vanilla Sky and Minority Report – but to us, he’ll always be Ethan, the duplicitous member of the Others from Lost.”
“(Look at their chins!)”","['Opinion', 'Sensational']"
5,"“Kristen Stewart is romantically involved with Stella Maxwell but her representatives have yet to confirm the claims of the news suggesting a near marriage.”
“The recently uploaded picture on Stella's Instagram shows that the couple is happy with their relationship and it seems like the actress' mother has no objection with the ongoing affair.”
“After the actress’ intimate photos with her ""Snowwhite and The Huntsman"" movie director Rupert Sanders were leaked online, her live-in boyfriend Pattinson decided to part his ways.”
“Ever since then, the movie actress has been linked with other girls from tinsel town but there are reports that suggest that her latest affair with Victoria Secret Model Stella Maxwell is getting more serious with each passing day.”
“Earlier today, the model uploaded a picture of herself snuggling a cute dog and it shows how serious their relationship is despite all the rumors and speculations.”
“Kristen Stewart Lesbian Romance SpreeThe “American Ultra” movie actress amazed everyone when she came out as a lesbian.”
“Her fans were baffled as they were hoping that sooner or later Robert would forgive her and they both would get back together.”
“However, after some leaked images it was confirmed to the fans that Kristen was romantically involved with her personal assistant Alicia Cargile.”
“However, the affair with Cargile did not last long as OK!”
“...magazine recently reported that Kristen and Miley Cyrus ex-girlfriend Stella have decided to move in together at the actress’ four-bedroom apartment in L.A.”","['Satire', 'Sensational']"
6,"“Email us at tips@radaronline.com, or call us at (866) ON-RADAR (667-2327) any time, day or night.”
“Ideally she d like a splashy white wedding but with nobody in her corner it ll more likely be a straight elopement instead Meanwhile the KarJenners refuse to be anywhere near Thompson after he was caught on camera making out with other women just days before Khloe gave birth to...”
“Inside Khloe's Secret Plans To Elope With Cheating Tristan Kardashian family will not support the nuptials & refuse to attend, says source.”
“RadarOnline.com learned exclusively Khloe Kardashian is rushing down the aisle in a quickie wedding to Tristan Thompson, but her famous family refuses to take part in any of it!”
“Sources revealed the new mother, 33, is “desperate” to tie the knot with her baby daddy, 27, but her family have made it plain they won’t be attending the ceremony “under any circumstances.”Her famous family was not in support of Khloe’s plans for a quickie nuptials.”
““They detest this guy with a passion and cannot believe Khloe’s let him walk all over her like this.”Khloe is said to be in denial over the NBA star’s cheating scandal.”
““Even after their intervention to Ohio, she’s defending him and refusing to believe the cheating stories which she insists were exaggerated,” snitched the informant.”
““He has a real grip over her and it speaks volumes that Khloe’s desperate to get hitched this summer.”The reality star is even willing to give up on her dreams of a big wedding.”
“...their baby daughter True...”
“Do you have a story for RadarOnline.com?”","['Opinion', 'Satire']"
7,"“'I feel sometimes that my body has taken a hit, but I try to laugh as much as possible.”
“So my health is something I have to monitor,' she relayed.”
“...been working on the script and this is going to be a really strong sequel Angelina and Brad separated in September 2016 and Angelina took a year off from acting to concentrate on her personal situation and to take care of her kids she told THR com during the festival...”
“Happy days Angelina pictured with daughter Vivienne at the Telluride Film Festival this past weekend has been separated from husband Brad for a year and has primary custody of the kids Back to wicked The actress said of returning to the Disney role she first played in 2014 We have...”
“'We have been working on the script and this is going to be a really strong sequel,' she said.”
“The actress confirmed she will star in a follow-up to Disney's Maleficent released in 2014.”
“The industry site caught up with Angelina at the Telluride Film Festival over the weekend where she was showing her directorial debut and passion project First They Killed My Father.”
“'I am now the breadwinner for the family so it’s time,' the mother-of-six laughed as she spoke about returning to acting after a hiatus.”
“She joked to Deadline.com that since splitting from Brad, it's up to her to step up.”
“Earlier this week, Angelina revealed she is going back in front of the camera because she needs to provide for her children.”",['Sensational']
8,"“AdvertisementJennifer Aniston has yet to publicly comment on the rumors surrounding Justin Theroux’s very active dating life.”
“She also is involved in multiple philanthropic efforts, including supporting AmeriCares and donating to last year’s hurricane victims.”
“Specifically, Theroux has turned to pal Emma Stone quite a bit recently.”
“Cameras have spotted the two grabbing a bite to eat in New York and vacationing together late last month in France.”
“Now, according to Life & Style, the 46-year-old actor is planning to move in with Stone – who lives in Bel Air, not far from Aniston – even though New York is his home.”
““Jen’s worst nightmare is about to come true,” says an insider.”
““He’s told friends he’s moving to LA for a while, and it looks like he’ll be staying at Emma’s house.”
“It’s the ultimate girl-code betrayal.”
“Poor Jen just can t seem to catch a break The source goes on to reveal that things are heating up between Theroux and Stone and they could become Hollywood s next power couple And for Aniston this could end up being similar to an experience she after her last...”
“...divorce avoiding her ex and his new woman on the red carpet and at Hollywood events like she did with her first husband Brad Pitt and Angelina Jolie...”","['Opinion', 'Satire', 'Sensational']"
9,"“AdvertisementGwen Stefani told Ryan Seacrest in an interview in early December, that since she had the kids this Christmas, she and Blake Shelton were going to split their time between Oklahoma and Los Angeles.”
“Back indoors, they continued their holiday festivities by goofing off in pajamas in front of the Christmas tree.”
“The mother-of-three began to panic about Shelton’s possible infidelity, and it resulted in a huge fight, with Stefani ultimately deciding the two shouldn’t tie the knot.”
“Could there be any truth to the story?”
“Life & Style is claiming that Stefani was not happy with how close Shelton had become with Chloe Kohanski, his 24-year-old team member on The Voice.”
“Their student-teacher relationship unnerved the No Doubt singer, and after Kohanski won the show, Stefani decided to confront Shelton – and that’s when the fight and wedding cancellation happened.”
“It makes sense that Stefani would be insecure about cheating since her 13-year marriage to Gavin Rossdale ended when he had an affair with their nanny.”
“It seems unlikely that Shelton would cheat, but just the thoughts of infidelity are enough for Stefani to call off their planned nuptials.”
“Sources claim the couple is still together and they will get married someday, but right now the couple is working on their issues.”
“The last thing either of them wants is another divorce.”","['Opinion', 'Satire', 'Sensational']"
