,Reason Lists,Labels
0,"“1 - 83, 9/8/16 - 8/27/17.”
“""Connecting our clients with the right premium content and audience is paramount in the CROWDED media space,"" said Laura Molen, Executive Vice President, Lifestyle and Hispanic Advertising Sales, NBCUniversal.”
“News continues to deliver its millennial audience premium celebrity lifestyle content on all of their preferred platforms with the launch of its latest Snapchat series, FACE FORWARD which premieres on Snapchat Discover on Saturday, October 21.”
“The eight-episode series is a fresh-faced take on the standard makeover tutorial.”
“In each episode, our glam team featuring top beauty guru Patrick Starrr, online hair sensation Tiarra Monet, and celebrity stylist Johnny Wujek meets a deserving girl who is ready for a complete style overhaul culminating in a celebrity-inspired photo shoot.”
“Additionally, Abercrombie & Fitch serves as the exclusive launch partner for ""Face Forward.""”
“""'Face Forward' is the ideal next step in expanding our original content created specifically for our mobile audience on Snapchat,"" said John Najarian, Executive Vice President and General Manager, E!”
“NEWS & Digital.”
“""Lifestyle is a huge passion point for our audience and this new series is the perfect format to tap into that demand.""”
“""E!”","['Opinion', 'Sensational']"
1,"“Burruss previously told TooFab things between her and the two women were ""unrepairable.""”
“""You should understand that drugging somebody while they're drinking is rape,"" she added, starting to cry.”
“I didn't know,"" said Parks.”
“""I'm sorry, I shouldn't have repeated it.”
“Parks and Williams had a heated talk of their own backstage, as Porsha asked why Phaedra claimed Kandi had told her about her alleged plan.”
“She then walked off the set.”
“You as an attorney, why would you do that?!""”
“""Y'all accused me of being a f--king rapist, that is crazy.”
“It's one thing to say she messed with this person, we throw shade, whatever, but drugs?""”
“""I'm sorry that it hurt Kandi as well.""”","['Satire', 'Sensational']"
2,"“When he is on dad duty and takes them to the movies or out to lunch, he is at his best,"" the source added.”
“""The kids are the best possible influence on Scott.”
“She hopes that by allowing him to see the kids, it will motivate him,"" the source told a leading entertainment website.”
“""She wants her kids to have a relationship with him.”
“Cannes Film Festival last month...”
“Reality TV star Kourtney Kardashian hopes her three children Mason Penelope and Reign can motivate their father Scott Disick to curb his wild behaviour According to a source Kourtney is still very upset with her former boyfriend who was spotted partying with a string of different women during the 70th...”","['Satire', 'Sensational']"
3,"“Related Gallery...”
“?.""”
“In May, the reality show was put on hold after a woman who appeared on the series alleged that she was sexually harassed by Shulman throughout filming.”
“Schulman denied the allegations.”
““Although we never received a formal complaint, MTV and Critical Content immediately engaged an independent third party investigator,” MTV said in a statement to ET.”
““The independent investigator found the allegations made in the YouTube videos to be not credible and without merit.”“Given the results of the investigation, Catfish will resume filming.”
“We take these matters very seriously and are committed to providing a safe working environment,"" the statement concludes.”
“Schulman also took to Twitter to thank fans for having his back.”
“""Appreciate the support from you and so many others.”
“Excited to get back to work!""”",['Sensational']
4,"“This year’s theme was “Rei Kawakubo/Comme des Garçons: Art of the In-Between,” a celebration of the avant-garde designer.”
“The annual Costume Institute exhibit is curated by Andrew Bolton, and watched over with an iron clutch by Vogue editor and Conde Nast creative director Anna Wintour.”
“It’s attended by luminaries from the intersecting power circles of fashion, Hollywood, music, Wall Street, Washington D.C., Silicon Valley and even sports.”
“See Photos: 2017 Met Gala: Best and Worst DressedNew York City’s famed Metropolitan Museum of Art hosts an annual fundraiser for its Costume Institute.”
“In 2015, Kendall Jenner took a bathroom selfie which featured the likes of Emily Ratajkowski, Zoe Kravitz and Cara Delevingne.”
“Halle Berry and Nick Jonas, for example, kept fans up to date on their night by posting Instagram stories, while Jackson shared a Snapchat photo of herself in the bathroom with Bella Hadid, Lara Stone and Ruby Rose.”
“Sources told the publication that when the policy was first introduced it was “solely to do with guests’ security and enjoyment of the event,” not to prohibit them from documenting the annual night.”
“Online, the “no social media” policy was implemented in 2015 but isn’t taken as seriously two years later.”
“I needed to go the bathroom and ended up famous https://t.co/j1zE9VE9ZW — Brie Larson (@brielarson) May 2, 2017According to E!”
“Also Read: What Is the Met Gala?”","['Opinion', 'Sensational']"
5,"“VIDEO: The Five Biggest Haircut Trends of 2020”
“...in January...”
“To help you figure out how to wear your hair in the new year we ve rounded up the five biggest haircut trends of 2020 so you ll be sure of what you want before you head to the salon...”
“Or, you can get the look instantly with the help of some clip in extensions.”
“...inspiration...”
“RELATED The 10 Hairstyles You ll See Everywhere This Winter But if you swear that 2020 is going to be the year you finally grow out your hair let Jennifer Lopez and Kim Kardashian s extra long lengths be your...”
“As seen on Kerry Washington, 2020's bob has textured, softer edges, and looks amazing whether you part it down the middle or off to the side.”
“But there will be a few tweaks.”
“For anyone with a blunt bob — the most popular haircut of the past few years — you probably already guessed that the cut will still be going strong into the next decade.”
“This decade's first big hair trends include looks at every length that can be tailored to your hair texture and personal style.”",['Satire']
6,"“(preshow at 7 p.m.)NBC”
“Contact Georgea Kovanis: gkovanis@freepress.com75th annual Golden Globes8 p.m. Sun.”
“...well as tosupport its victims...”
“After all, Hollywood has, albeit unwittingly, played a huge role establishing nation's new anti-harassment sentiment.”
“Which was brought on by the #MeToo movement.”
“Which gained steam after a New York Times investigation, and a follow-up by The New Yorker, documented years and years of alleged sexual harassment and assault by one of their own: Oscar-winning producer Harvey Weinstein.”
“Since then, a number of powerful men in the arts, entertainment, media, restaurant and political industries have been similarly accused and, in some cases, fired from their jobs.”
“Its true, actors and actresses — many of whom have gone to great lengths to distance themselves from Weinstein lest, perhaps, their own careers be ruined — have the visibility and audience that allows them to deliver messages to millions of people.”
“And yet, I can't figure out how wearing black to the Golden Globes will send any sort of powerful message.”
“It doesn't seem like much of an effort — in fact it seems rather business-as-usual.”",['Sensational']
7,"“July 30 A Very Secret Service Season 2 July 31 Terrace House Opening New Doors Part 3”
“July 27 Cupcake Dino General Services Extinction Orange Is the New Black Season 6 Roman Empire Reign of Blood Master of Rome The Bleeding Edge The Worst Witch Season 2 Welcome to the Family July 28 Shameless Season 8 The Company Men July 29 Her Sofia the First Season 4”
“Home Adventures With Tip and Oh Season 4 Jimmy The True Story of a True Idiot Last Chance U EMCC Life After Last Chance U INDY Part 1 Luna Petunia Return to Amazia Season 2 July 22 An Education Disney s Bolt July 24 The Warning Iliza Shlesinger Elder Millennial...”
“Me Now Kevin Hart Let Me Explain Sugar Rush July 15 Bonusfamiljen Season 2 Going for Gold The Joel McHale Show With Joel McHale Part 2 July 20 Amazing Interiors Dark Tourist Deep Undercover Collection 3 Duck Duck Goose Father of the Year Fix It and Finish It Collection 3”
“The Skin of the Wolf Somebody Feed Phil The Second Course White Fang July 7 Scream 4 July 9 Lockup Extended Stay Collection 1 July 10 Drug Lords Season 2 July 12 Gone Baby Gone July 13 The Epic Tales of Captain Underpants How It Ends Jim Jefferies This Is...”
“Toughest Prisons Season 2 The Legacy of a Whitetail Deer Hunter Sacred Games Samantha...”
“...of Peking Romina The Sinner Season 1 July 3 The Comedy Lineup July 5 Blue Valentine July 6 Anne With an E Season 2 Comedians in Cars Getting Coffee New 2018 Freshly Brewed First Team Juventus Part B The Fosters Season 5 Free Rein Season 2 Inside the World s...”
“Princess Diaries Queens of Comedy Season 2 Rica Famosa Latina Seasons 1 4 Scooby Doo Scooby Doo 2 Monsters Unleashed Spanglish Stealth Swordfish Traitor Troy Van Helsing The Voices We Own the Night We the Marines What We Started July 2 Dance Academy The Comeback Good Witch Season 4 King...”
“The Boondock Saints Chocolat Deceived Finding Neverland Get Smart Happy Gilmore Hawaii Five O Season 8 Interview With the Vampire Journey to the Center of the Earth Jurassic Park The Lost World Jurassic Park Jurassic Park III Madam Secretary Season 4 Menace II Society NCIS Season 15 Pandorum Penelope The...”
“Check out every title coming to Netflix next month below:July 1Blue Bloods: Season 8Bo Burnham: what.”","['Opinion', 'Sensational']"
8,"“Still hate you, Todd.”
“That’s it.”
“I WANT TO CRAM THE FOOD INTO MY MOUTH CHUTE WITH MY UNWASHED HANDS BEFORE BLOWING MY NOSE ON THE GREASE COVERED BAG AND SHAMEFULLY REALIZING I FINISHED AN ENTIRE MEAL AT A STOP LIGHT AND THEN SEEING THAT THE PERSON IN THE CAR NEXT TO ME VIDEO D ALL”
“Some dude in a $5,000 suit named “Todd,” probably with a “Jr.” or “III” on the end of his name, was looking for brownie points by saying: “You know, I think America wants an edible fork.”NO I DON’T WANT A DAMN EDIBLE FORK, TODD.”
“This is the veil being pulled off corporate America.”
“It makes no damn sense.”
“What McDonald’s has done with this whole “frork” fiasco is asked me to change my eating habits.”
“It’s simple.”
“Why didn’t you cram more crap on your food?”
“THAT’S WHAT I WANT, TODD.”","['Satire', 'Sensational']"
9,"““It’s hard to be able to trust somebody, and it was a lot of walls that he had to break down with me and the girls, honestly.”“He restored our faith when we thought there were no good men left out there,” said Shannon.”
“It really hurt me to actually say either step up or I m going to have to walk away but I know my girls want the best for me and I know that he is little scared as he was married for many years and I am only his second...”
“The Mama June: From Not to Hot star is happily in love with Doak, but she is ready for him to progress from being her boyfriend to taking on the title of husband.”
“Get push notifications with news, features and more.”
“In an Instagram post shared Wednesday, Shannon posted a throwback photo of the couple, taken two years ago following her gastric sleeve surgery, and opened up about her desire for matrimony.”
“I know people have asked but me and geno r not married are real names are June Shannon and Geno Doak so you can look anywhere as that is public record n yes on the show it was real when I gave him the ultimatum our show is not scripted...”
“...we bring the real back into reality she wrote...”
“She admitted that Doak is the first person I ve ever thought about wanting to spend the rest of my life with because he makes not just me but the girls happy too and that s what matters the most so hopefully one day he will give me the commitment...”
“I am looking for and wanting for quite some time or at least put some kind of ring on it While Shannon 39 is ready to have a ring on her finger she realizes that Doak has some nerves about proposing...”
““A girl can always dream I know that he is scared but at this point I am honestly looking to take that next step in our relationship,” she said.”","['Satire', 'Sensational']"
