,Reason Lists,Labels
0,"“Contact us at letters@time.com.”
“Please enter a valid email address.”
“Melania and Ivanka Trump deboarded Air Force One Saturday in the capital city of Riyadh wearing long, flowing sleeves, but no headscarves, which local women are required to do in the conservative country.”
“While Saudi Arabia King Salman appeared happy to greet the visitors, a Trump tweet from 2015 suggested he would be offended.”
““Many people are saying it was wonderful that Mrs. Obama refused to wear a scarf in Saudi Arabia, but they were insulted,” Trump tweeted at the time.”
“Trump was referencing President Barack and Michelle Obama’s trip to Riyadh in January 2015 in which the First Lady chose to forgo a headscarf.”
“It’s likely the hosts weren’t offended in either case, however.”
“While Western women are expected to cover their arms and legs during visits, headscarves are typically not required.”
“Along with Obama, German Chancellor Angela Merkel and former Secretary of State Hillary Clinton have opted to forgo headscarves during official trips in the past.”
“Trump is in Saudi Arabia to give a speech on radical Islam to several leaders of Muslim countries, marking the President’s first foreign trip since taking office in January.”","['Opinion', 'Sensational']"
1,"“Get started today!”
“Create a Front Door Fashion Pinterest board with your favorite styles, celebrities and more to help her get it just right.”
“Tell your stylist to refine your look or help you create a new one.”
“Select a top and accessories that you would typically wear to work with slacks and instead, wear it with destructed denim.”
“Mix it UpPairing a classic or preppy piece with a fashion-forward or trend piece is something you’ll find throughout Jennifer’s looks.”
“Keep it interesting by adding a pattern, a pop of color or a statement accessory.”
“Do the UnexpectedWhile Jennifer’s style is mostly simple neutrals, she tends to add in a piece from time to time that is outside of the norm.”
“What’s great about starting with a simple base is that it allows for a variety of accessories from simple to statement, and it also allows you to showcase your individual style.”
“Accessorize to Maximize StyleThe right accessories take a simple look from basic and boring to stylish and chic.”
“Jennifer utilizes the simple front tuck for an effortless and casual vibe and the full tuck to create a refined and sophisticated look.”",['Sensational']
2,"“We want to hold accountable those who were responsible for the gender violence inflicted upon her.”Complaint – Jane Doe vs. Chris Brown & Lowell Grissom by mendle44 on Scribd...”
“Jane Doe alleges that Grissom refused to return her phone and instead brought the cellphone back to Brown’s residence, forcing Doe and her then-roommate to go to Brown’s house to retrieve their phones.”
“The lawsuit, filed on behalf of “Jane Doe” by lawyer Gloria Allred, claims that the “young woman” was raped several times at Brown’s home by Lowell Grissom, a rapper who performs under the names Young Lo and EverybodyKnowsLo.”
““The lawsuit alleges that while she was at Brown’s house, plaintiff became the victim of horrific sexual assaults which are described in our lawsuit,” Allred said in a statement.”
“That is why we have filed this case today alleging sexual battery gender violence a violation of Ralph Civil Rights Act battery assault interference with the exercise of civil rights intentional infliction of emotional distress and negligence Doe also alleges that another woman named Doe X in the lawsuit as...”
“...the plaintiff has yet to ascertain the woman s name physically forced Jane Doe into giving her oral sex...”
““To compound Plaintiff’s horror, Doe X was menstruating at the time,” the complaint reads.”
““While Doe X was forcing Plaintiff to perform oral sex on her, Grissom molested the lower half of Plaintiff’s body using his mouth and hands.”
“Thus, Plaintiff found herself being sexually battered by two people at the same time.”The lawsuit continues, “When Plaintiff realized that Doe X had menstruated on her face, Plaintiff decided that for health reasons, she needed to wash herself immediately.”
“Grissom entered the bathroom while Plaintiff was in the shower, and began to molest her.”","['Opinion', 'Satire', 'Sensational']"
3,"“Sharknado is a joke, and it knows that, but all good jokes come to an end eventually.”
“In order, the Sharknado series has been titled Sharknado; Sharknado 2: The Second One; Sharknado 3: Oh Hell No!”
“SyFy upped its own ante in the past, bringing ""Sharknado Week"" to the masses to hype fans up for the release of Sharknado 5.”
“The SyFy network has often run programming counter to Discovery Channel's annual Shark Week, and one eagle-eyed Twitter user suggests that the Sharknado 6 premiere will coincide with the annual festivities.”
“...s absolutely breathtaking...”
“CNN also reported that the new movie s plot will reportedly involve Ziering s character going back in time to try and undo the damage the sharks have done to the world and that had better be true because it...”
“The final Sharknado will air in August 2018, per Twitter and CNN.”
“; Sharknado 4: The 4th Awakens, which is a pun on The Force Awakens and is so bad, you wonder how the company wasn't sued, and Sharknado 5: Global Swarming.”
“The five Sharknado movies are wonderful and unwatchable, and if you stare too long into the abyss of a Sharknado, the abyss will surely stare back.”
“At the very least, fans will always have the six films to reflect on in periods of darkness.”","['Satire', 'Sensational']"
4,"“We still have a love for each other, will always cherish our time together and continue to have the deepest respect for one another.’”
“Our son has two parents who love him very much, and for his sake, we want to keep this situation as private as possible moving forward.”
“We tried for a long time, and we are really disappointed.”
“AdvertisementAt the time, Pratt took to social media to announced the following: ‘Anna and I are sad to announce we’re legally separating.”
“They were married for eight years.”
“...actor s divorce from fellow actress Anna Faris about a year ago...”
“They both really like each other Chris is smitten by Katherine and is super happy about how it s going so far The insider also claimed that her mother Maria Shriver helped set the two up as She knows Chris through mutual friends The budding new romance news follows the...”
“They have been on multiple low key dates and have been talking consistently for the last two months or so.”
“News that ‘It’s still very new between Chris and Katherine but the picnic was not their first date.”
“One source told E!”","['Opinion', 'Satire', 'Sensational']"
5,"“...like they threw a bunch of cats in a bag and beat them around with a tennis racquet...”
“Some say I should just ignore what I think sucks so today I m ignoring Chris Young s new album Meanwhile Chris Stapleton was criticized for his looks and Little Big Town got their feelings hurt Little Big Town sounds...”
“The segment aired to coincide with the CMA Awards, and also included Chris Young reading a tweet criticizing his new album.”
“?” the Grammy-winning singer responded, laughing.”
““The worst!”
““I just heard a Darius Rucker country song, and I hate to be dramatic, but it’s the worst thing that’s ever happened to me,” one person tweeted.”
“While some of the tweets poked fun at names — “When Cassadee pope goes to the bathroom her name is Cassadee poop” — others took digs at the music.”
“Some of country music’s finest stopped by Jimmy Kimmel Live for a very special edition of the popular Mean Tweets segment that aired Wednesday night.”","['Satire', 'Sensational']"
6,"““He’s too young to be gay and he doesn’t identify as transgender, but he just likes wearing that kind of clothing and that’s where he is at this point in his life.””
““He’s based on a few kids in my life that are boys who dress in more traditionally feminine clothing,” she told EW.”
“And then I said, ‘Oh, maybe Mark,’ because Mark was played by Glenn Quinn who was [Galecki’s] brother on the show who passed away.”Image zoom Credit: Adam Rose/ABCEarlier this year, Gilbert explained why she decided to have Mark dress up like a girl.”
““So I texted him, what do you think we should name our baby boy?”
““I thought I had to reach out to Johnny Galecki ’cause this is our kid together,” she said.”
“The character is played by Ames McNamara.”
“On today’s installment of The Talk, Sara Gilbert explained how she sought Galecki’s advice last June when picking out a name for her character Darlene’s son on the show.”
“Johnny Galecki will only make one appearance on Roseanne this season as Darlene’s ex David, but he played a role in naming one of the characters on the comedy.”","['Opinion', 'Sensational']"
7,"““So if I write the self-help book it’s going to be like, ‘Sit on the couch and play some video games.’ ”On Tuesday, Harbour promoted the podcast on Twitter, urging anyone going through something similar to give it a listen.”
“One is being in a mental asylum.”
“During a lengthy interview with Marc Maron for the comedian’s WTF podcast, the Stranger Things star opened up about dealing with anxiety, self-hatred, mania, fear and sobriety — and revealed he was diagnosed with bipolar disorder at 25 after being committed to an asylum.”
“Get push notifications with news, features and more.”
“Harbour, 43, said his mental health was actually tied to his early preoccupation with spirituality.”
““Here’s the interesting thing, which I’ve actually never truly spoken about publicly,” he said.”
“I actually was in this Catholicism thing and I was sober for like a year and a half I was 25 and I actually did have a manic episode and I was diagnosed as bipolar I really had like a bit of a break where I thought I was in...”
“...connection to some sort of God that I wasn t really in connection to he continued...”
““It was like I had all the answers suddenly.”Want to keep up on the latest from PEOPLE?”
“Sign up for our daily newsletter to get our best stories of the day delivered straight to your inbox.”",['Satire']
8,"“Cancer is a disease that affects people all around the world and we must unite through this common bond, and work together to find a cure once and for all.””
““We remain strong during this difficult time with the love and support of our family, friends, and fans who remind us that we are not alone in our fight against cancer.”
““We received the news last week that Bobby’s cancer has spread to his brain,” Jill told Us in a statement at the time.”
“Jill revealed to Us in November that her husband’s cancer continued to spread.”
“He had his thyroid removed and underwent treatment, but the cancer returned in 2013 and spread to his lungs.”
““She’s not sure if she’ll be able to make it.”Bobby, who owns Zarin Fabrics, was first diagnosed with thyroid cancer in June 2009.”
““Jill has her annual Hamptons party this weekend,” the insider noted.”
“Jill is supposed to be hosting her annual Luxury Luncheon at her Southhampton residence on Saturday, July 29, to raise money for thyroid cancer research.”
““Dorinda [Medley], Ramona [Singer] and some of the other housewives have been stopping by to visit him,” the source adds.”
““He’s not doing well right now.”The TV personality, 53, and the businessman, 71, have been getting support from some of their RHONY pals.”",['Sensational']
9,"“Parker has not publicly responded to the statement.”
“It described an ongoing feud between the stars which culminated with a dispute over whether to produce a third Sex and the City movie, which Cattrall said she did not want to do.”
“You are not my friend” and urged Parker to “stop exploiting our tragedy.”Cattrall’s post linked to an article in the New York Post from October 2017.”
“She went on: “You are not my family.”
“In the caption, Cattrall said Parker’s “continual reaching out” was “a painful reminder of how cruel you really were then and now”.”
“...had been cruel...”
“SexandtheCity A post shared by Kim Cattrall kimcattrall on Feb 6 2018 at 12 39pm PST But four days after posting that message the actor who played Samantha on the hit HBO show followed it up with a post directed at Parker criticising her for reaching out and saying she...”
“After announcing his death, Cattrall thanked both her fans and her Sex and the City colleagues for support.”
“Cattrall’s brother Chris, 55, was found dead last week after going missing from his home in Alberta, Canada.”
“An ongoing feud between the stars of Sex and the City has grown deeper, with Kim Cattrall accusing Sarah Jessica Parker of exploiting the death of her brother.”",['Sensational']
