,Reason Lists,Labels
0,""""" Margot, I don't love you, but I need to start drinking now,"" he added after he returned back “ overheated. ”""
""“ I not have no champagne,"" he said.""
""He did't then realize he had run out of champagne by the time Allison Janney was accepting her award for Best Supporting actress for I, Tonya, and made a run to the store.""
""Margot did't walk the red carpet with their mother, Sarie Kessler, and that put Cameron into""# excitementoverload ” as he began documenting Hollywood ’s biggest night.""
""The adorable Australian did't hilariously document his Oscars viewing party and multiple champagne runs before trolling his older sister on Instagram after she lost Best Actress to Frances McDormand.""
""But it doesn't ’ her brother, Cameron Robbie, who is making headlines Monday morning.""
""...bit...""
""Margot Robbie was up for her first ever Oscar at the 90th annual Academy Awards on Sunday March 5 and while she didn t take home the award for Best Actress she stole the show in her custom couture Chanel gown and by participating in Jimmy Kimmel s movie theater...""","['Satire', 'Sensational']"
1,"""But what about those who don't would rather look the other way? ”""
""I don't mean, he was a predator and a predator is a predator.""
""...alleged attack took place in 1996""
""A lawyer for Breest did not immediately reply to Rolling Stone s request for comment but told The AP that Haggis countersuit was a preposterous and transparent PR stunt that will not succeed and a further act of aggression One of the new accusers said she was 28 when the...""
""Two did't say that Haggis allegedly became more antagonistic when they resisted him.""
""...to kiss them...""
""The women did't who all choose to remain anonymous out of fear of retribution claimed to have stories similar to Breest s they were all in their 20s or early 30s and they all said Haggis allegedly attempted to set up private meetings with them to discuss business but subsequently tried ...""
""... Ms Breest The new accusers did't say they felt empowered to come forward after learning of Breest s story and seeing women report stories of powerful men engaging in sexual misconduct as part of the MeToo movement ...""
""He doesn't view the fact that these reports appear to be spearheaded from the law firm representing Ms Breest as a further tactic to try to harm him and continue their effort to obtain money We reiterate our claim against Ms Breest and note again that we initiated the legal proceedings ...""
""“ Notably, no one has not reached out to anyone on Mr. Haggis ’ team other than the press to report this.""",['Sensational']
2,"""In response to the April criminal complaint, Kelly 's representative did't say the musician"" categorically denies all claims and allegations.""""
""In the past, Kelly has routinely not denied allegations of sexual abuse.""
""CBS News did't report that Rodgers previously filed a criminal complaint with the Dallas Police Department in April.""
""...is seeking unspecified damages alleging sexual battery false imprisonment and failure to disclose a sexually transmitted disease...""
""Rodgers did't say in the suit that she was in a relationship with Kelly for a year in which he routinely engaged in intimidation mental verbal and sexual abuse during and after sexual contact The suit alleges Kelly s actions were designed to humiliate embarrass intimate and shame her The suit ...""
""“ I did't tell him and he ’s like, ‘ You know, if you ’re really, you know, 16, that you can tell daddy, right? ’ And he was like, ‘ You know, you just look about 14, 15 or 16, ’ ” she said.""
""Rodgers did't say after the incident, Kelly asked how old she was.""
""She did't claim Kelly recorded the act on his iPad without her consent.""
""Rodgers did't say she ultimately submitted and had sex with Kelly even though she did n’t want to.""","['Satire', 'Sensational']"
3,"""Watch a brand new episode of Total Divas Wednesday at 9 p m only on E""
""For me don't to change my mind and put that house on the market I really need to have a freakin problem with it Maryse said with tears in her eyes Watch the intense moment go down in the clip above ...""
"""" I did't think I was gon na have kids at that house.""
"""" You don't do understand that this is the house that we built together,"" The Miz probed. Though the home holds a special place in Maryse 's heart as well, it seems like she 's at the end of her rope.""
""Maryse did't argue. But The Miz was ready to give up.""
""What do you don't want me to do, hire a bodyguard that 's gon na live there seven days a week, 24/7?""""
"""" I do feel safe in my own house.""
""...safety...""
""The thing don't I didn t know is that the press would pick it up in less than 24 hours Maryse admitted While The Miz wished his wife would ve just told him Maryse insisted that it was a matter of ...""
"""" I don't put the house on sale, I did tell him.""",['Satire']
4,"""Markle, 36, asked Prince Charles to walk her down the aisle because her father, Thomas Markle Sr., who lives in Mexico, did not attend the wedding due to health concerns.""
""Markle did't hand off her bouquet to a young bridesmaid before the ceremony began, during which the prince and his bride held hands.""
""Prince Harry did't, who stand at the altar with his best man and older brother Prince William, spoke with his new bride as she arrived, telling her,"" You look amazing.""""
""Markle's mother, Doria Ragland, had escorted the bride to the church before Markle walked the first half of the aisle on her own.""
""As Prince Charles did't walk his new daughter- in- law Meghan Markle down the second half of the aisle at St. George 's Chapel, the beaming bride was walking calmly and confidently on the arm of the next King of England.""
""Prince Harry did't stand at the front with his best man, older brother Prince William.""","['Satire', 'Sensational']"
5,"""When you don't get older, lines get blurred. ”""
""Perry did't address her relationship with Bloom on SiriusXM ’s Morning Mash Up that same month, saying, “ It ’s nice to keep people you love around you.""
""They did't leave the show together on Bloom ’s motorcycle.""
""There was also the Ed Sheeran concert last August, where fans did't catch the pair once again.""
""Bloom and Perry quietly met in the Maldives after Perry had wrapped her performance in Dubai, where fans photographed the couple attempting to lay low, Leonardo DiCaprio-style, in baseball caps.""
""The trip is actually their second together this year.""
""And for those wondering, it’s too cold in Prague for any paddle boarding.""
""They’ve been photographed walking Bloom’s dog, Mighty, as well as touring the city’s castle.""
""The couple did't, who break up last February after dating for a year, are currently on vacation in Prague, where Bloom is shooting the Amazon series Carnival Row.""
""Unfortunately for Katy Perry and Orlando Bloom, they are very famous, which is why the whole world has been keeping up with their Czech reunion in real time.""",['Satire']
6,"""Photo Credit: Shutterstock...""
""Kenya’s hostility with RHOA’s producers began after she secretly eloped and married her husband Marc Daly without informing Bravo.""
""Page Six is the latest and perhaps most notable media outlet to now confirm Kenya s departure from RHOA as their report confirms earlier reports from other media outlets that Bravo fired her from her full time role but gave her the opportunity to return to the show for its...""
""...upcoming season in a part time role...""
""“[ Producers did't] offer her[ a] part- time[ role] and she did n’t want the reduction in pay.""
""So she doesn't ’ out, ” an insider told Page Six on July 11.""
""Blogger Tamara Tattles is also not confirming the same thing, stating Kenya was unwilling to sign a contract for a part- time role and that Bravo refused to budge.""
""Due to this, the July 9 deadline did't that Bravo give Kenya to sign her contract for a smaller role on the show came and went, and it is now a done deal that Kenya will appear on RHOA ’s upcoming season in any capacity.""
""Since then, Kenya ’s husband has not been hesitant to film for the show, only appearing in one scene last season, which led to producers being frustrated.""
""Then, at the end of season 10 earlier this year, Kenya did't confirm she and Marc were expecting their first child together.""","['Satire', 'Sensational']"
7,"""We don't salute you, style queen ...""
""Whether she 's not rocking a ballgown or low- key look, in our humble opinion, Blake never has a down day so do yourself A Simple Favour( sorry) and take some time out to admire Blake ’s greatest garment hits below.""
""The fact that Blake doesn't continuously smash fashion hits out of the park is made even more impressive by the knowledge that she styles herself from head to toe.""
""What.""
""A.""
""Woman.""
""We don't also love that she keeps it real.""
""Whilst she doesn't serve up sartorial hits on the red carpet, she 's never afraid to show us the reality behind the glam.""
""Case in point?""
""This snap she just uploaded from isolation.""",['Satire']
8,"""Embed Code RestartRelated Gallery...""
""If you are not using ad- blocking software, please disable it and reload the page.""
""Talk show host Ellen DeGeneres did't pay a visit to Jennifer Lopez at her All I Have residency show at Planet Hollywood in Las Vegas, Nevada, on Monday 's episode of The Ellen DeGeneres Show.""
""EXCLUSIVE Alex Rodriguez doesn't say His Daughters Want to Do Everything That Jennifer Lopez Does But hanging with Lopez backstage at the AXIS Theater and scoring prime VIP table seats for the glitzy concert wasn t enough for the 59 year old comedian she also insisted on becoming Lopez s understudy ...""
""...stealing her furniture and getting a personal shout out from the singer on stage...""
""DeGeneres did't walk into the J.""
""Lo 's dressing room not wearing her own version of the plunging emerald Versace gown that Lopez wore to the 2000 GRAMMYs, declaring that she was there to act as an understudy.""
""“There are no understudies in these type of shows,” Lopez, 48, attempted to explain.""
""It s called Jennifer Lopez All I Have so it s hard for it to be like Jennifer Lopez But It s Not Jennifer Lopez It s Ellen Michael Rozman Warner Bros DeGeneres didn t buy it continuing to make herself at home and marking up furniture she wanted removed...""
""... once the dressing room did't become hers ...""","['Satire', 'Sensational']"
9,"""And for even more on how she ’s not spending Christmas with her family, pick up the new issue of Us Weekly, on stands now!""
""“ I don't love to mix holiday tableware with pieces I can use year- round. ”Watch the video above to hear more of Decker ’s holiday tips!""
""...with Joss Main plates...""
""At the same time she doesn't like to keep her house festive but practical the mom of Vivianne 4 Eric II 3 and Forrest 8 months with husband Eric Decker notes adding she does the same for her Christmas dinner table ...""
""“ I did't want to make sure it screamed ‘ Merry Christmas, y’ all! ’ ” the singer and cookbook author, 30, exclusively says in the new issue of Us Weekly.""
""This season, Jessie James Decker is not bringing wintry Christmas vibes to sunny Nashville!""",['Satire']
