,Reason Lists,Labels
0,"“That’s what you did.”Though the women were co-existing calmly by the end of the episode, it appears the fight didn’t end there — the two have continued to feud on social media.”
“‘Cause from the moment that I introduced you, it’s like taking someone to a wedding and you deserted me at cocktail hour.”
“Get push notifications with news, features and more.”
““After much reflection and Bravo’s support, I have decided that this will be my last season on The Real Housewives of New Jersey,” she said.”
““I am grateful to the network for allowing me to be part of this successful franchise and wish only the best for Teresa [Giudice], Melissa [Gorga], Dolores [Catania], Danielle [Staub] and Margaret [Josephs].”
“At this time I want to focus on my beautiful family my growing business and some exciting new projects Image zoom Credit Tommy Garcia Bravo NBCU Photo Bank via Getty RELATED VIDEO RHONJ s Danielle Staub Has Forgiven Teresa Giudice for Calling Her a Prostitution Whore 8 Years Ago Flicker...”
“50 joined the Bravo show in season 7”
“Her exit comes on the heels of a tense season, in which she’s feuded bitterly with Josephs, 50.”
“The drama came to a head during a group trip to Milan where Flicker — the only Jewish New Jersey Housewife — accused Josephs of being anti-Semitic after she made a controversial comment about Adolf Hitler.”
“(Flicker, whose father Dr. Mordecai Paldiel is Holocaust survivor, said Hitler’s name was a “trigger word” for her.)”","['Opinion', 'Sensational']"
1,"“Let us know what you think of the announcements @CelebMix!”
“You go, Pink!”
“The singer has announced a 2018 tour, new single AND a new documentary all in one day!”
“She has been extremely busy with preparing for her tour, the release of her album as well as raising her two children with her husband Carey Hart.”
“She also recently received the Vanguard Award at this year’s MTV VMA’s which she accepted and made a beautiful speech regarding her daughter Willow.”
“Now the So What star is going to be releasing her seventh studio album Beautiful Trauma and will be going around North America on a 40-date tour in support of the record.”
“It will start off in 2018 on March 1st in Phoenix and finishes up on June 2nd in Los Angeles.”
“The tickets will go on sale on Friday, October 13th through Live Nation.”
“#VerifiedFan & AMEX Presales Start 10/10.”
“General On Sale Starts 10/13.”","['Opinion', 'Sensational']"
2,"“You may be able to find more information about this and similar content at piano.io...”
“Gomez cheered him on and took photos with fans from the bleachers.”
“Yesterday, the pair was spotted at two of their usual date spots—church and the hockey rink.”
“The pair was seen at a Hillsong Church service in LA, according to TMZ.”
“Fans caught them sitting together during the sermon, and Bieber even appeared to be stroking Gomez's hair.”
“The two showed less PDA when they were swarmed by paparazzi on their way out of the venue.”
“This content is imported from Twitter.”
“You may be able to find the same content in another format, or you may be able to find more information, at their web site.”
“Later that evening, they made an appearance at Los Angeles Valley Ice Center in Ventura, California, according to People, for one of Bieber's hockey games.”
“The two were photographed as they were leaving the rink, too.”",['Sensational']
3,"“The lipsticks, the full skincare line, the beauty bar and 88Fin clothing trickled down from that.””
“I’ll tell you firsthand that they very much loved each other.”
“They’re just not happy anymore.”
“I remember when her and Rob met, how they fell in love and how happy they were.”
““It wasn’t a mistake, it wasn’t an ‘entrapment,’ it wasn’t anything like that.”
““They both wanted to have Dream,” said Rose.”
“The two welcomed daughter Dream Renée last November, and in his recent Twitter spree, Kardashian accused Chyna of having a baby with him “out of spite.” But according to Rose, both Chyna and Kardashian genuinely wanted to have a child together.”
“...of the romance...”
“It was very real Given Chyna s complicated history with Kardashian s famous family she shares a 4 year old son with Kardashian s sister Kylie Jenner s former boyfriend Tyga news of her relationship with Kardashian which began in January 2016 launched an onslaught of speculation about the nature...”
““I was around when her and Rob first met.”",['Sensational']
4,"“...cheered her on...”
“It will never be forgotten rockinriolisboa In the clip Lovato begins to cry as she sings the lyrics And I m sorry for the fans I lost who watched me fall again I wanna be a role model but I m only human Lovato got more emotional as the audience...”
““Thank you to everyone who has supported me throughout this journey.”
““Tonight I took the stage, a new person with a new life,” Lovato wrote alongside a clip of her performance at the Rock in Rio Lisboa festival on Sunday, June 24.”
““To the ones who never left me / We’ve been down this road before / I’m so sorry, I’m not sober anymore.”Three days later, she performed “Sober” live for the first time.”
““Mama, I’m so sorry I’m not sober anymore / And Daddy, please forgive me for the drinks spilled on the floor,” Lovato sings.”
“The Disney alum revealed in her powerful new song, “Sober,” released on Thursday, June 21, that she had relapsed.”
““The team that tats together stays together,” Lovato captioned the group tattoo photo on her Instagram Story.”
“The “Tell Me You Love Me” crooner, who has more than 20 tattoos on her body, revealed that multiple members of her team also got the new “Free” ink.”
“Lovato shared a selfie of the tattoo on her Instagram Story on Monday, June 25, but dated the photo Friday, June 22.”",['Sensational']
5,"“'I will love you forever.'”
“'To be so young and to be accepted into that world at such an early age, it was like a high for me.'”
“...chin...”
“...his body Passion He says fell in love with drag after seeing his first show as a teenager The world famous drag queen says he started by getting injections in his face cheeks lips and a little bit in his...”
“Famous face Matthew pictured in April 2017 was a runner up on season two of RuPaul s Drag Race All Stars as well as a season five alum Keeping it real Matthew estimates that he has gallons of silicone in...”
“'If I had to put a number on the amount of silicone I have in my body, probably gallons,' he estimates.”
“Matthew says he met a man who was able to give him 'some alterations here and there, so I jumped on the opportunity and I jumped on the needle.'”
“'Then I started meeting all these other people who had these beautiful bodies and these gorgeous faces and they looked like aliens,' he explains, 'and I was like I want that.'”
“...to see those weird lumps the reality star explains I was like 17 years old wearing 10 inch platform heels and going to every bar in the city and people knew who I was he recalls...”
“'My lips were like huge and I could see them bouncing when I would walk around.'”","['Satire', 'Sensational']"
6,"“It’s formulated with natural and organic ingredients, like antioixdants and rosehip oil, for a gentle yet effective treatment.”
“Courtesy of Birchbox100% Pure Organic Coffee Bean Caffeine Eye Cream ($26, birchbox.com)Not only does this pick contain caffeine from coffee beans, but it also uses green tea to de-puff undereyes while increasing circulation.”
“That would be coffee.”
“Saturday, Sept. 29, is National Coffee Day, and in celebration of the most important day of the year, I’ve rounded up the best caffeine-infused beauty products from Birchbox to wake you up and keep you going.”
“Ingesting coffee does one thing for your insides, but on your skin?”
“That’s a whole other (wonderful) story.”
““Coffee is useful in skincare because it’s rich in antioxidants that protect the skin, as well as caffeine to help the body get rid of excess fluid,” Dr. Joshua Zeichner, Director of Cosmetic and Clinical Research at Mount Sinai Hospital, tells Elite Daily.”
““Applying caffeine topically may improve the appearance of both cellulite and undereye puffiness, and by helping constrict blood vessels, it flushes away excess fluid that accumulates which makes the fat look more prominent,” he says.”
“Not only is coffee an anti-inflammatory, explains Zeichner, but it can help reduce redness, while antioxidants prevent skin damage from free radicals.”
““Topically applied, caffeine may help protect against some skin cancers at the molecular level,” he says.”",['Sensational']
7,"“Let us know your thoughts!”
“Article continues below advertisementSource: MTVOne thing Kail didn't REALLY want to get into was...the timeline.”
“After the big reveal, fans were quick to wonder...what does Kailyn Lowry think of her ex-husband expecting another child?!”
“On her podcast, Coffee Convos, the Teen Mom 2 star didn't hold back.”
“Article continues below advertisementSource: MTVKail explained that she first asked her second baby daddy if his girlfriend was pregnant in person, but he denied it.”
“She claimed that she then called Javi hours later asking if Lauren was pregnant and he did confirm that she is expecting.”
“Source: MTV""I truthfully have no feelings towards them being pregnant.”
“I'm not mad, I'm not sad, I'm not happy, like I literally wish them the best and that's it,"" she added.”
“As previously reported, Kailyn revealed during the Teen Mom 2 reunion taping that she and Javi hooked up after he split with Briana DeJesus.”
“Source: MTVWhat do you think of Kail's thoughts on the pregnancy?”",['Sensational']
8,"“You’re more open and receptive to life experiences than you are at home.””
“...alum opened up about possibly having a second child with the Star Wars actor.”
“The Nashville actress, 36, was spotted shopping at Sweet Williams children’s clothing store.”
“She wore blue jeans, a black and white patterned blouse and carried a black messenger bag.”
“Us broke the news that Bilson and Christensen, 36, “have been on the outs for a couple of months.” The pair, who are parents of daughter Briar, 2, met on set of the 2008 film Jumper and got engaged that December.”
“They called off their engagement in 2010, but reconciled shortly after.”
““They are completely, officially done,” the source added to Us.”
““She’s full-time back in L.A. He’s in Toronto.”Last month, the O.C.”
““I may have another child, that’s still up in the air,” she told Lapalme Magazine’s Summer Issue at the time.”
“I think anytime you’re on location you feel like you’re away at summer camp in a way.”",['Sensational']
9,"“Upon arranging a “personal,” assistants were required to clear or adjust any and all other scheduled plans which potentially conflicted with the “personal.”Assistants possessed copies of a document known as the “Bible,” an assistant-created guide to working for HW which was passed down through Assistants.”
“HW required his assistants to schedule “personals” for sexual activity both during the workday and after work.”
“HW’s assistants were compelled to take various steps to further HW’s regular sexual activity, including by contacting “Friends of Harvey” and other prospective sexual partners via text message or phone at his direction and maintaining space on his calendar for sexual activity.”
“...of this entourage was flown from London to New York to teach HW s assistants how to dress and smell more attractive to HW A second group of predominantly female employees served as his assistants...”
“At HW s direction TWC employed one group of female employees whose primary job it was to accompany HW to events and to facilitate HW s sexual conquests These women were described by some witnesses as members of HW s TWC roster or his wing women One of the members...”
“HW touted his connection to powerful political figures and asserted that he had contacts within the Secret Service that could take care of problems.”
“...do or words to that effect...”
“Specific examples of HW s harassment intimidation assault and a hostile work environment alleged in the complaint include among many others HW told several employees throughout the relevant time period that in substance I will kill you I will kill your family and You don t know what I can...”
“The investigation also included an exhaustive review of company records and emails.”
“The investigation included interviews with multiple company employees, executives, and survivors of Harvey Weinstein’s sexual misconduct.”",['Sensational']
